PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       concordance rate of 100%. Furthermore, we demonstrate how integration of 
       genotype, methylation, and phasing data from the Nanopore sequencing platform can 
       potentially simplify and shorten the diagnostic odyssey.",PMC10257846,Journal of translational medicine,101190741

37280537,"SUsPECT: a pipeline for variant effect prediction based on custom long-read 
       transcriptomes for improved clinical variant annotation.",10.1186/s12864-023-09391-5,"Our incomplete knowledge of the human transcriptome impairs the detection of 
       disease-causing variants, in particular if they affect transcripts only expressed 
       under certain conditions. These transcripts are often lacking from reference 
       transcript sets, such as Ensembl/GENCODE and RefSeq, and could be relevant for 
       establishing genetic diagnoses. We present SUsPECT (Solving Unsolved Patient 
       Exomes/gEnomes using Custom Transcriptomes), a pipeline based on the Ensembl 
       Variant Effect Predictor (VEP) to predict variant impact on custom transcript 
       sets, such as those generated by long-read RNA-sequencing, for downstream 
       prioritization. Our pipeline predicts the functional consequence and likely 
       deleteriousness scores for missense variants in the context of novel open reading 
       frames predicted from any transcriptome. We demonstrate the utility of SUsPECT by 
       uncovering potential mutational mechanisms of pathogenic variants in ClinVar that 
       are not predicted to be pathogenic using the reference transcript annotation. In 
       further support of SUsPECT's utility, we identified an enrichment of 
       immune-related variants predicted to have a more severe molecular consequence 
       when annotating with a newly generated transcriptome from stimulated immune cells 
       instead of the reference transcriptome. Our pipeline outputs crucial information 
       for further prioritization of potentially disease-causing variants for any 
       disease and will become increasingly useful as more long-read RNA sequencing 
       datasets become available.",PMC10245480,BMC genomics,100965258

37280262,Gap-free genome assembly of anadromous Coilia nasus.,10.1038/s41597-023-02278-w,"The Chinese tapertail anchovy, Coilia nasus, is a socioeconomically important 
       anadromous fish that migrates from near ocean waters to freshwater to spawn every 
       spring. The analysis of genomic architecture and information of C. nasus were 
       hindered by the previously released versions of reference genomes with gaps. 
       Here, we report the assembly of a chromosome-level gap-free genome of C. nasus by 
       incorporating high-coverage and accurate long-read sequence data with multiple 
       assembly strategies. All 24 chromosomes were assembled without gaps, representing 
       the highest completeness and assembly quality. We assembled the genome with a 
       size of 851.67 Mb and used BUSCO to estimate the completeness of the assembly as 
       92.5%. Using a combination of de novo prediction, protein homology and RNA-seq 
       annotation, 21,900 genes were functionally annotated, representing 99.68% of the 
       total predicted protein-coding genes. The availability of gap-free reference 
       genomes for C. nasus will provide the opportunity for understanding genome 
       structure and function, and will also lay a solid foundation for further 
       management and conservation of this important species.",PMC10244340,Scientific data,101640192

37272060,"Hybrid-seq deciphers the complex transcriptional profile of the human BRCA1 DNA 
       repair associated gene.",10.1080/15476286.2023.2220210,"Breast Cancer Gene 1 (BRCA1) is a tumour suppressor protein that modulates 
       multiple biological processes including genomic stability and DNA damage repair. 
       Although the main BRCA1 protein is well characterized, further proteomics studies 
       have already identified additional BRCA1 isoforms with lower molecular weights. 
       However, the accurate nucleotide sequence determination of their corresponding 
       mRNAs is still a barrier, mainly due to the increased mRNA length of BRCA1 (~5.5 
       kb) and the limitations of the already implemented sequencing approaches. In the 
       present study, we designed and employed a multiplexed hybrid sequencing approach 
       (Hybrid-seq), based on nanopore and semi-conductor sequencing, aiming to detect 
       BRCA1 alternative transcripts in a panel of human cancer and non-cancerous cell 
       lines. The implementation of the described Hybrid-seq approach led to the 
       generation of highly accurate long sequencing reads that enabled the 
       identification of a wide spectrum of BRCA1 splice variants (BRCA1 sv.7 - sv.52), 
       thus deciphering the transcriptional landscape of the human BRCA1 gene. In 
       addition, demultiplexing of the sequencing data unveiled the expression profile 
       and abundance of the described BRCA1 mRNAs in breast, ovarian, prostate, 
       colorectal, lung and brain cancer as well as in non-cancerous human cell lines. 
       Finally, in silico analysis supports that multiple detected mRNAs harbour open 
       reading frames, being highly expected to encode putative protein isoforms with 
       conserved domains, thus providing new insights into the complex roles of BRCA1 in 
       genomic stability and DNA damage repair.",PMC10243389,RNA biology,101235328

37261600,"Harnessing deep learning into hidden mutations of neurological disorders for 
       therapeutic challenges.",10.1007/s12272-023-01450-5,"The relevant study of transcriptome-wide variations and neurological disorders in 
       the evolved field of genomic data science is on the rise. Deep learning has been 
       highlighted utilizing algorithms on massive amounts of data in a human-like 
       manner, and is expected to predict the dependency or druggability of hidden 
       mutations within the genome. Enormous mutational variants in coding and noncoding 
       transcripts have been discovered along the genome by far, despite of the 
       fine-tuned genetic proofreading machinery. These variants could be capable of 
       inducing various pathological conditions, including neurological disorders, which 
       require lifelong care. Several limitations and questions emerge, including the 
       use of conventional processes via limited patient-driven sequence acquisitions 
       and decoding-based inferences as well as how rare variants can be deduced as a 
       population-specific etiology. These puzzles require harnessing of advanced 
       systems for precise disease prediction, drug development and drug applications. 
       In this review, we summarize the pathophysiological discoveries of pathogenic 
       variants in both coding and noncoding transcripts in neurological disorders, and 
       the current advantage of deep learning applications. In addition, we discuss the 
       challenges encountered and how to outperform them with advancing interpretation.",,Archives of pharmacal research,8000036

37260377,"SARS-CoV-2 Co-Infections and Recombinations Identified by Long-Read 
       Single-Molecule Real-Time Sequencing.",10.1128/spectrum.00493-23,"Co-infection with at least 2 strains of virus is the prerequisite for 
       recombination, one of the means of genetic diversification. Little is known about 
       the prevalence of these events in SARS-CoV-2, partly because it is difficult to 
       detect them. We used long-read PacBio single-molecule real-time (SMRT) sequencing 
       technology to sequence whole genomes and targeted regions for haplotyping. We 
       identified 17 co-infections with SARS-CoV-2 strains belonging to different clades 
       in 6829 samples sequenced between January and October, 2022 (prevalence 0.25%). 
       There were 3 Delta/Omicron co-infections and 14 Omicron/Omicron co-infections (4 
       cases of 21K/21L, 1 case of 21L/22A, 2 cases of 21L/22B, 4 cases of 22A/22B, 2 
       cases of 22B/22C and 1 case of 22B/22E). Four of these patients (24%) also 
       harbored recombinant minor haplotypes, including one with a recombinant virus 
       that was selected in the viral quasispecies over the course of his chronic 
       infection. While co-infections remain rare among SARS-CoV-2-infected individuals, 
       long-read SMRT sequencing is a useful tool for detecting them as well as 
       recombinant events, providing the basis for assessing their clinical impact, and 
       a precise indicator of epidemic evolution. IMPORTANCE SARS-CoV-2 variants have 
       been responsible for the successive waves of infection over the 3 years of 
       pandemic. While co-infection followed by recombination is one driver of virus 
       evolution, there have been few reports of co-infections, mainly between Delta and 
       Omicron variants or between the first 2 Omicron variants 21K_BA.1 and 21L_BA.2. 
       The 17 co-infections we detected during 2022 included cases with the recent 
       clades of Omicron 22A, 22B, 22C, and 22E; 24% harbored recombinant variants. This 
       study shows that long-read SMRT sequencing is well suited to SARS-CoV-2 genomic 
       surveillance.",PMC10434069,Microbiology spectrum,101634614

37258857,Metagenomics Databases for Bacteria.,10.1007/978-1-0716-3072-3_3,"The booming sequencing technologies have turned metagenomics into a widely used 
       tool for microbe-related studies, especially in the areas of clinical medicine 
       and ecology. Accordingly, the toolkit of metagenomics data analysis is growing 
       stronger to provide multiple approaches for solving various biological questions 
       and understanding the component and function of microbiome. As part of the 
       toolkit, metagenomics databases play a central role in the creation and 
       maintenance of processed data such as definition of taxonomic classifications, 
       annotation of gene functions, sequence alignment, and phylogenetic tree 
       inference. The availability of a large quantity of high-quality bacterial genomic 
       sequences contributes significantly to the construction and update of 
       metagenomics databases, which constitute the core resource for metagenomics data 
       analysis at various scales. This chapter presents the key concepts, technical 
       options, and challenges for metagenomics projects as well as the curation 
       processes and versatile functions for the four representative bacterial 
       metagenomics databases, including Greengenes, SILVA, Ribosomal Database Project 
       (RDP), and Genome Taxonomy Database (GTDB).",,"Methods in molecular biology (Clifton, N.J.)",9214969

37252813,Accelerated nanopore basecalling with SLOW5 data format.,10.1093/bioinformatics/btad352,"MOTIVATION: Nanopore sequencing is emerging as a key pillar in the genomic 
       technology landscape but computational constraints limiting its scalability 
       remain to be overcome. The translation of raw current signal data into DNA or RNA 
       sequence reads, known as 'basecalling', is a major friction in any nanopore 
       sequencing workflow. Here, we exploit the advantages of the recently developed 
       signal data format 'SLOW5' to streamline and accelerate nanopore basecalling on 
       high-performance computing (HPC) and cloud environments. RESULTS: SLOW5 permits 
       highly efficient sequential data access, eliminating a potential analysis 
       bottleneck. To take advantage of this, we introduce Buttery-eel, an open-source 
       wrapper for Oxford Nanopore's Guppy basecaller that enables SLOW5 data access, 
       resulting in performance improvements that are essential for scalable, affordable 
       basecalling. AVAILABILITY AND IMPLEMENTATION: Buttery-eel is available at 
       https://github.com/Psy-Fer/buttery-eel.",PMC10261880,"Bioinformatics (Oxford, England)",9808944

37233502,"Advanced Methods for Natural Products Discovery: Bioactivity Screening, 
       Dereplication, Metabolomics Profiling, Genomic Sequencing, Databases and 
       Informatic Tools, and Structure Elucidation.",10.3390/md21050308,"Natural Products (NP) are essential for the discovery of novel drugs and products 
       for numerous biotechnological applications. The NP discovery process is expensive 
       and time-consuming, having as major hurdles dereplication (early identification 
       of known compounds) and structure elucidation, particularly the determination of 
       the absolute configuration of metabolites with stereogenic centers. This review 
       comprehensively focuses on recent technological and instrumental advances, 
       highlighting the development of methods that alleviate these obstacles, paving 
       the way for accelerating NP discovery towards biotechnological applications. 
       Herein, we emphasize the most innovative high-throughput tools and methods for 
       advancing bioactivity screening, NP chemical analysis, dereplication, metabolite 
       profiling, metabolomics, genome sequencing and/or genomics approaches, databases, 
       bioinformatics, chemoinformatics, and three-dimensional NP structure elucidation.",PMC10222211,Marine drugs,101213729

37223788,Current and emerging trends in techniques for plant pathogen detection.,10.3389/fpls.2023.1120968,"Plant pathogenic microorganisms cause substantial yield losses in several 
       economically important crops, resulting in economic and social adversity. The 
       spread of such plant pathogens and the emergence of new diseases is facilitated 
       by human practices such as monoculture farming and global trade. Therefore, the 
       early detection and identification of pathogens is of utmost importance to reduce 
       the associated agricultural losses. In this review, techniques that are currently 
       available to detect plant pathogens are discussed, including culture-based, 
       PCR-based, sequencing-based, and immunology-based techniques. Their working 
       principles are explained, followed by an overview of the main advantages and 
       disadvantages, and examples of their use in plant pathogen detection. In addition 
       to the more conventional and commonly used techniques, we also point to some 
       recent evolutions in the field of plant pathogen detection. The potential use of 
       point-of-care devices, including biosensors, have gained in popularity. These 
       devices can provide fast analysis, are easy to use, and most importantly can be 
       used for on-site diagnosis, allowing the farmers to take rapid disease management 
       decisions.",PMC10200959,Frontiers in plant science,101568200

37217540,"Reference-free assembly of long-read transcriptome sequencing data with 
       RNA-Bloom2.",10.1038/s41467-023-38553-y,"Long-read sequencing technologies have improved significantly since their 
       emergence. Their read lengths, potentially spanning entire transcripts, is 
       advantageous for reconstructing transcriptomes. Existing long-read transcriptome 
       assembly methods are primarily reference-based and to date, there is little focus 
       on reference-free transcriptome assembly. We introduce ""RNA-Bloom2 [ 
       https://github.com/bcgsc/RNA-Bloom ]"", a reference-free assembly method for 
       long-read transcriptome sequencing data. Using simulated datasets and spike-in 
       control data, we show that the transcriptome assembly quality of RNA-Bloom2 is 
       competitive to those of reference-based methods. Furthermore, we find that 
       RNA-Bloom2 requires 27.0 to 80.6% of the peak memory and 3.6 to 10.8% of the 
       total wall-clock runtime of a competing reference-free method. Finally, we 
       showcase RNA-Bloom2 in assembling a transcriptome sample of Picea sitchensis 
       (Sitka spruce). Since our method does not rely on a reference, it further sets 
       the groundwork for large-scale comparative transcriptomics where high-quality 
       draft genome assemblies are not readily available.",PMC10202958,Nature communications,101528555

37192158,"IRIS: Discovery of cancer immunotherapy targets arising from pre-mRNA alternative 
       splicing.",10.1073/pnas.2221116120,"Alternative splicing (AS) is prevalent in cancer, generating an extensive but 
       largely unexplored repertoire of novel immunotherapy targets. We describe Isoform 
       peptides from RNA splicing for Immunotherapy target Screening (IRIS), a 
       computational platform capable of discovering AS-derived tumor antigens (TAs) for 
       T cell receptor (TCR) and chimeric antigen receptor T cell (CAR-T) therapies. 
       IRIS leverages large-scale tumor and normal transcriptome data and incorporates 
       multiple screening approaches to discover AS-derived TAs with tumor-associated or 
       tumor-specific expression. In a proof-of-concept analysis integrating 
       transcriptomics and immunopeptidomics data, we showed that hundreds of 
       IRIS-predicted TCR targets are presented by human leukocyte antigen (HLA) 
       molecules. We applied IRIS to RNA-seq data of neuroendocrine prostate cancer 
       (NEPC). From 2,939 NEPC-associated AS events, IRIS predicted 1,651 epitopes from 
       808 events as potential TCR targets for two common HLA types (A*02:01 and 
       A*03:01). A more stringent screening test prioritized 48 epitopes from 20 events 
       with ""neoantigen-like"" NEPC-specific expression. Predicted epitopes are often 
       encoded by microexons of ≤30 nucleotides. To validate the immunogenicity and T 
       cell recognition of IRIS-predicted TCR epitopes, we performed in vitro T cell 
       priming in combination with single-cell TCR sequencing. Seven TCRs transduced 
       into human peripheral blood mononuclear cells (PBMCs) showed high activity 
       against individual IRIS-predicted epitopes, providing strong evidence of isolated 
       TCRs reactive to AS-derived peptides. One selected TCR showed efficient 
       cytotoxicity against target cells expressing the target peptide. Our study 
       illustrates the contribution of AS to the TA repertoire of cancer cells and 
       demonstrates the utility of IRIS for discovering AS-derived TAs and expanding 
       cancer immunotherapies.",PMC10214192,Proceedings of the National Academy of Sciences of the United States of America,7505876

37190212,"Sequence-Based Platforms for Discovering Biomarkers in Liquid Biopsy of 
       Non-Small-Cell Lung Cancer.",10.3390/cancers15082275,"Lung cancer detection and monitoring are hampered by a lack of sensitive 
       biomarkers, which results in diagnosis at late stages and difficulty in tracking 
       response to treatment. Recent developments have established liquid biopsies as 
       promising non-invasive methods for detecting biomarkers in lung cancer patients. 
       With concurrent advances in high-throughput sequencing technologies and 
       bioinformatics tools, new approaches for biomarker discovery have emerged. In 
       this article, we survey established and emerging biomarker discovery methods 
       using nucleic acid materials derived from bodily fluids in the context of lung 
       cancer. We introduce nucleic acid biomarkers extracted from liquid biopsies and 
       outline biological sources and methods of isolation. We discuss next-generation 
       sequencing (NGS) platforms commonly used to identify novel biomarkers and 
       describe how these have been applied to liquid biopsy. We highlight emerging 
       biomarker discovery methods, including applications of long-read sequencing, 
       fragmentomics, whole-genome amplification methods for single-cell analysis, and 
       whole-genome methylation assays. Finally, we discuss advanced bioinformatics 
       tools, describing methods for processing NGS data, as well as recently developed 
       software tailored for liquid biopsy biomarker detection, which holds promise for 
       early diagnosis of lung cancer.",PMC10136462,Cancers,101526829

37178687,Sites of transcription initiation drive mRNA isoform selection.,10.1016/j.cell.2023.04.012,"The generation of distinct messenger RNA isoforms through alternative RNA 
       processing modulates the expression and function of genes, often in a 
       cell-type-specific manner. Here, we assess the regulatory relationships between 
       transcription initiation, alternative splicing, and 3' end site selection. 
       Applying long-read sequencing to accurately represent even the longest 
       transcripts from end to end, we quantify mRNA isoforms in Drosophila tissues, 
       including the transcriptionally complex nervous system. We find that in 
       Drosophila heads, as well as in human cerebral organoids, 3' end site choice is 
       globally influenced by the site of transcription initiation (TSS). ""Dominant 
       promoters,"" characterized by specific epigenetic signatures including p300/CBP 
       binding, impose a transcriptional constraint to define splice and polyadenylation 
       variants. In vivo deletion or overexpression of dominant promoters as well as 
       p300/CBP loss disrupted the 3' end expression landscape. Our study demonstrates 
       the crucial impact of TSS choice on the regulation of transcript diversity and 
       tissue identity.",PMC10228280,Cell,0413066

37142848,Aberrant splicing prediction across human tissues.,10.1038/s41588-023-01373-3,"Aberrant splicing is a major cause of genetic disorders but its direct detection 
       in transcriptomes is limited to clinically accessible tissues such as skin or 
       body fluids. While DNA-based machine learning models can prioritize rare variants 
       for affecting splicing, their performance in predicting tissue-specific aberrant 
       splicing remains unassessed. Here we generated an aberrant splicing benchmark 
       dataset, spanning over 8.8 million rare variants in 49 human tissues from the 
       Genotype-Tissue Expression (GTEx) dataset. At 20% recall, state-of-the-art 
       DNA-based models achieve maximum 12% precision. By mapping and quantifying 
       tissue-specific splice site usage transcriptome-wide and modeling isoform 
       competition, we increased precision by threefold at the same recall. Integrating 
       RNA-sequencing data of clinically accessible tissues into our model, AbSplice, 
       brought precision to 60%. These results, replicated in two independent cohorts, 
       substantially contribute to noncoding loss-of-function variant identification and 
       to genetic diagnostics design and analytics.",,Nature genetics,9216904

37085574,Putting hornets on the genomic map.,10.1038/s41598-023-31932-x,"Hornets are the largest of the social wasps, and are important regulators of 
       insect populations in their native ranges. Hornets are also very successful as 
       invasive species, with often devastating economic, ecological and societal 
       effects. Understanding why these wasps are such successful invaders is critical 
       to managing future introductions and minimising impact on native biodiversity. 
       Critical to the management toolkit is a comprehensive genomic resource for these 
       insects. Here we provide the annotated genomes for two hornets, Vespa crabro and 
       Vespa velutina. We compare their genomes with those of other social Hymenoptera, 
       including the northern giant hornet Vespa mandarinia. The three hornet genomes 
       show evidence of selection pressure on genes associated with reproduction, which 
       might facilitate the transition into invasive ranges. Vespa crabro has 
       experienced positive selection on the highest number of genes, including those 
       putatively associated with molecular binding and olfactory systems. 
       Caste-specific brain transcriptomic analysis also revealed 133 differentially 
       expressed genes, some of which are associated with olfactory functions. This 
       report provides a spring-board for advancing our understanding of the evolution 
       and ecology of hornets, and opens up opportunities for using molecular methods in 
       the future management of both native and invasive populations of these 
       over-looked insects.",PMC10121689,Scientific reports,101563288

37077982,"Plant genome sequence assembly in the era of long reads: Progress, challenges and 
       future directions.",10.1017/qpb.2021.18,"Third-generation long-read sequencing is transforming plant genomics. Oxford 
       Nanopore Technologies and Pacific Biosciences are offering competing long-read 
       sequencing technologies and enable plant scientists to investigate even large and 
       complex plant genomes. Sequencing projects can be conducted by single research 
       groups and sequences of smaller plant genomes can be completed within days. This 
       also resulted in an increased investigation of genomes from multiple species in 
       large scale to address fundamental questions associated with the origin and 
       evolution of land plants. Increased accessibility of sequencing devices and 
       user-friendly software allows more researchers to get involved in genomics. 
       Current challenges are accurately resolving diploid or polyploid genome sequences 
       and better accounting for the intra-specific diversity by switching from the use 
       of single reference genome sequences to a pangenome graph.",PMC10095996,Quantitative plant biology,9918452086906676

37073402,In vivo hypermutation and continuous evolution.,10.1038/s43586-022-00130-w,,PMC10108624,Nature reviews. Methods primers,101778010

37068530,An outlook on the current challenges and opportunities in DNA data storage.,10.1016/j.biotechadv.2023.108155,"Silicon is the gold standard for information storage systems. The exponential 
       generation of digital information will exhaust the global supply of refined 
       silicon. Therefore, investing in alternative information storage materials such 
       as DNA has gained momentum. DNA as a memory material possesses several advantages 
       over silicon-based data storage, including higher storage capacity, data 
       retention, and lower operational energy. Routine DNA data storage approaches 
       encode data into chemically synthesized nucleotide sequences. The scalability of 
       DNA data storage depends on factors such as the cost and the generation of 
       hazardous waste during DNA synthesis, latency of writing and reading, and limited 
       rewriting capacity. Here, we review the current status of DNA data storage 
       encoding, writing, storing, retrieving and reading, and discuss the technology's 
       challenges and opportunities.",PMC11060094,Biotechnology advances,8403708

37066374,Improved detection of aberrant splicing using the Intron Jaccard Index.,10.1101/2023.03.31.23287997,"Detection of aberrantly spliced genes is an important step in RNA-seq-based rare 
       disease diagnostics. We recently developed FRASER, a denoising autoencoder-based 
       method for aberrant splicing detection that outperformed alternative approaches. 
       However, as FRASER's three splice metrics are partially redundant and tend to be 
       sensitive to sequencing depth, we introduce here a more robust intron excision 
       metric, the Intron Jaccard Index, that combines alternative donor, alternative 
       acceptor, and intron retention signal into a single value. Moreover, we optimized 
       model parameters and filter cutoffs using candidate rare splice-disrupting 
       variants as independent evidence. On 16,213 GTEx samples, our improved algorithm 
       called typically 10 times fewer splicing outliers while increasing the proportion 
       of candidate rare splice-disrupting variants by 10 fold and substantially 
       decreasing the effect of sequencing depth on the number of reported outliers. 
       Application on 303 rare disease samples confirmed the reduction fold-change of 
       the number of outlier calls for a slight loss of sensitivity (only 2 out of 22 
       previously identified pathogenic splicing cases not recovered). Altogether, these 
       methodological improvements contribute to more effective RNA-seq-based rare 
       diagnostics by a drastic reduction of the amount of splicing outlier calls per 
       sample at minimal loss of sensitivity.",PMC10104204,medRxiv : the preprint server for health sciences,101767986

37066125,"Single-cell and long-read sequencing to enhance modelling of splicing and 
       cell-fate determination.",10.1016/j.csbj.2023.03.023,"Single-cell sequencing technologies have revolutionised the life sciences and 
       biomedical research. Single-cell sequencing provides high-resolution data on cell 
       heterogeneity, allowing high-fidelity cell type identification, and lineage 
       tracking. Computational algorithms and mathematical models have been developed to 
       make sense of the data, compensate for errors and simulate the biological 
       processes, which has led to breakthroughs in our understanding of cell 
       differentiation, cell-fate determination and tissue cell composition. The 
       development of long-read (a.k.a. third-generation) sequencing technologies has 
       produced powerful tools for investigating alternative splicing, isoform 
       expression (at the RNA level), genome assembly and the detection of complex 
       structural variants (at the DNA level). In this review, we provide an overview of 
       the recent advancements in single-cell and long-read sequencing technologies, 
       with a particular focus on the computational algorithms that help in correcting, 
       analysing, and interpreting the resulting data. Additionally, we review some 
       mathematical models that use single-cell and long-read sequencing data to study 
       cell-fate determination and alternative splicing, respectively. Moreover, we 
       highlight the emerging opportunities in modelling cell-fate determination that 
       result from the combination of single-cell and long-read sequencing technologies.",PMC10091034,Computational and structural biotechnology journal,101585369

37057135,"Editorial: Bioinformatics analysis tools for nanopore sequencing and 
       applications.",10.3389/fbioe.2023.1189769,,PMC10086359,Frontiers in bioengineering and biotechnology,101632513

37025870,"Genome-wide analysis of pathogenesis-related protein-1 (PR-1) genes from Qingke 
       (Hordeum vulgare L. var. nudum) reveals their roles in stress responses.",10.1016/j.heliyon.2023.e14899,"Proteins that are pathogenesis-related 1 (PR-1) can accumulate to high levels 
       when plants employ defenses, being major participants in processes critical for 
       stress responses as well as development of many species. Yet we still lack 
       information concerning PR-1 family members in Qingke plants (Hordeum vulgare L. 
       var. nudum). In this work, we distinguished 20 PR-1s from the Qingke genome whose 
       encoded proteins often featured at the N-terminus a signal peptide; all 20 PR-1s 
       were predicted to localize either periplasmically or extracellularly. The CAP 
       domain was confirmed as being highly conserved in all these PR-1s. 
       Phylogeny-based inference revealed that PR-1 proteins clustered into four major 
       clades, with the majority of Qingke PR-1s distributed in clade I (17 out 20), and 
       the other 3 distributed in clade II. Gene structure analysis showed that 16 PR-1s 
       did not contain any introns, whereas the other four had 1-4 introns. We 
       identified a variety of motifs that are cis-acting in the promoter regions of 
       PR-1s; these included those potentially involved in Qingke's light response, 
       hormonal and stress responses, circadian control and regulation of development 
       and growth, in addition to sites where transcription factors bind to. Expression 
       analysis uncovered several members of PR-1 genes that were strongly and rapidly 
       induced by powdery mildew infection, phytohormones, and cold stimulus. 
       Altogether, our study's findings enhance what is known about genetic features of 
       PR-1 family members in H. vulgare plants, especially Qingke, and could thereby 
       facilitate further exploration aiming to elucidate the functioning of these 
       proteins.",PMC10070925,Heliyon,101672560

37025654,"Benchmarking of Nanopore R10.4 and R9.4.1 flow cells in single-cell whole-genome 
       amplification and whole-genome shotgun sequencing.",10.1016/j.csbj.2023.03.038,"Third-generation sequencing can be used in human cancer genomics and epigenomic 
       research. Oxford Nanopore Technologies (ONT) recently released R10.4 flow cell, 
       which claimed an improved read accuracy compared to R9.4.1 flow cell. To evaluate 
       the benefits and defects of R10.4 flow cell for cancer cell profiling on MinION 
       devices, we used the human non-small-cell lung-carcinoma cell line HCC78 to 
       construct libraries for both single-cell whole-genome amplification (scWGA) and 
       whole-genome shotgun sequencing. The R10.4 and R9.4.1 reads were benchmarked in 
       terms of read accuracy, variant detection, modification calling, genome recovery 
       rate and compared with the next generation sequencing (NGS) reads. The results 
       highlighted that the R10.4 outperforms R9.4.1 reads, achieving a higher modal 
       read accuracy of over 99.1%, superior variation detection, lower false-discovery 
       rate (FDR) in methylation calling, and comparable genome recovery rate. To 
       achieve high yields scWGA sequencing in the ONT platform as NGS, we recommended 
       multiple displacement amplification with a modified T7 endonuclease Ⅰ cutting 
       procedure as a promising method. In addition, we provided a possible solution to 
       filter the likely false positive sites among the whole genome region with R10.4 
       by using scWGA sequencing result as a negative control. Our study is the first 
       benchmark of whole genome single-cell sequencing using ONT R10.4 and R9.4.1 
       MinION flow cells by clarifying the capacity of genomic and epigenomic profiling 
       within a single flow cell. A promising method for scWGA sequencing together with 
       the methylation calling results can benefit researchers who work on cancer cell 
       genomic and epigenomic profiling using third-generation sequencing.",PMC10070092,Computational and structural biotechnology journal,101585369

37024483,"A roadmap to establish a comprehensive platform for sustainable manufacturing of 
       natural products in yeast.",10.1038/s41467-023-37627-1,"Secondary natural products (NPs) are a rich source for drug discovery. However, 
       the low abundance of NPs makes their extraction from nature inefficient, while 
       chemical synthesis is challenging and unsustainable. Saccharomyces cerevisiae and 
       Pichia pastoris are excellent manufacturing systems for the production of NPs. 
       This Perspective discusses a comprehensive platform for sustainable production of 
       NPs in the two yeasts through system-associated optimization at four levels: 
       genetics, temporal controllers, productivity screening, and scalability. 
       Additionally, it is pointed out critical metabolic building blocks in NP 
       bioengineering can be identified through connecting multilevel data of the 
       optimized system using deep learning.",PMC10079933,Nature communications,101528555

37019930,"Systematic comparison of tools used for m(6)A mapping from nanopore direct RNA 
       sequencing.",10.1038/s41467-023-37596-5,"N6-methyladenosine (m6A) has been increasingly recognized as a new and important 
       regulator of gene expression. To date, transcriptome-wide m6A detection primarily 
       relies on well-established methods using next-generation sequencing (NGS) 
       platform. However, direct RNA sequencing (DRS) using the Oxford Nanopore 
       Technologies (ONT) platform has recently emerged as a promising alternative 
       method to study m6A. While multiple computational tools are being developed to 
       facilitate the direct detection of nucleotide modifications, little is known 
       about the capabilities and limitations of these tools. Here, we systematically 
       compare ten tools used for mapping m6A from ONT DRS data. We find that most tools 
       present a trade-off between precision and recall, and integrating results from 
       multiple tools greatly improve performance. Using a negative control could 
       improve precision by subtracting certain intrinsic bias. We also observed 
       variation in detection capabilities and quantitative information among motifs, 
       and identified sequencing depth and m6A stoichiometry as potential factors 
       affecting performance. Our study provides insight into the computational tools 
       currently used for mapping m6A based on ONT DRS data and highlights the potential 
       for further improving these tools, which may serve as the basis for future 
       research.",PMC10076423,Nature communications,101528555

37009804,The implications of alternative pre-mRNA splicing in cell signal transduction.,10.1038/s12276-023-00981-7,"Cells produce multiple mRNAs through alternative splicing, which ensures proteome 
       diversity. Because most human genes undergo alternative splicing, key components 
       of signal transduction pathways are no exception. Cells regulate various signal 
       transduction pathways, including those associated with cell proliferation, 
       development, differentiation, migration, and apoptosis. Since proteins produced 
       through alternative splicing can exhibit diverse biological functions, splicing 
       regulatory mechanisms affect all signal transduction pathways. Studies have 
       demonstrated that proteins generated by the selective combination of exons 
       encoding important domains can enhance or attenuate signal transduction and can 
       stably and precisely regulate various signal transduction pathways. However, 
       aberrant splicing regulation via genetic mutation or abnormal expression of 
       splicing factors negatively affects signal transduction pathways and is 
       associated with the onset and progression of various diseases, including cancer. 
       In this review, we describe the effects of alternative splicing regulation on 
       major signal transduction pathways and highlight the significance of alternative 
       splicing.",PMC10167241,Experimental & molecular medicine,9607880

37007277,"Cost-effective hybrid long-short read assembly delineates alternative GC-rich 
       Streptomyces hosts for natural product discovery.",10.1016/j.synbio.2023.03.001,"With the advent of rapid automated in silico identification of biosynthetic gene 
       clusters (BGCs), genomics presents vast opportunities to accelerate natural 
       product (NP) discovery. However, prolific NP producers, Streptomyces, are 
       exceptionally GC-rich (>80%) and highly repetitive within BGCs. These pose 
       challenges in sequencing and high-quality genome assembly which are currently 
       circumvented via intensive sequencing. Here, we outline a more cost-effective 
       workflow using multiplex Illumina and Oxford Nanopore sequencing with hybrid 
       long-short read assembly algorithms to generate high quality genomes. Our 
       protocol involves subjecting long read-derived assemblies to up to 4 rounds of 
       polishing with short reads to yield accurate BGC predictions. We successfully 
       sequenced and assembled 8 GC-rich Streptomyces genomes whose lengths range from 
       7.1 to 12.1 Mb with a median N50 of 8.2 Mb. Taxonomic analysis revealed previous 
       misrepresentation among these strains and allowed us to propose a potentially new 
       species, Streptomyces sydneybrenneri. Further comprehensive characterization of 
       their biosynthetic, pan-genomic and antibiotic resistance features especially for 
       molecules derived from type I polyketide synthase (PKS) BGCs reflected their 
       potential as alternative NP hosts. Thus, the genome assemblies and insights 
