DOI,Title,year,Abstract,Semantic Scholar ID,url,PMID,PMCID,intent,isinfluential,journal_title,Journal_id,relevance_score,similarity,Cited Number,impact_factor,cited_Normalized,impact_Normalized,final_score
10.1101/gr.275430.121,Applications of single-cell genomics and computational strategies to study common        disease and population-level variation.,2021.0,"The advent and rapid development of single-cell technologies have made it        possible to study cellular heterogeneity at an unprecedented resolution and        scale. Cellular heterogeneity underlies phenotypic differences among individuals,        and studying cellular heterogeneity is an important step toward our understanding        of the disease molecular mechanism. Single-cell technologies offer opportunities        to characterize cellular heterogeneity from different angles, but how to link        cellular heterogeneity with disease phenotypes requires careful computational        analysis. In this article, we will review the current applications of single-cell        methods in human disease studies and describe what we have learned so far from        existing studies about human genetic variation. As single-cell technologies are        becoming widely applicable in human disease studies, population-level studies        have become a reality. We will describe how we should go about pursuing and        designing these studies, particularly how to select study subjects, how to        determine the number of cells to sequence per subject, and the needed sequencing        depth per cell. We also discuss computational strategies for the analysis of        single-cell data and describe how single-cell data can be integrated with bulk        tissue data and data generated from genome-wide association studies. Finally, we        point out open problems and future research directions.",4b30e2512943798902d0335bcc0bbdfd79362820,https://www.semanticscholar.org/paper/4b30e2512943798902d0335bcc0bbdfd79362820,34599006,PMC8494214,background,False,Genome research,9518021,0.4543510973453522,0.011695906432748537,7,9.438,0.40703517587939697,0.6381909547738693,0.297767611374695
10.1093/hmg/ddaa182,Integrative genomics approach identifies conserved transcriptomic networks in        Alzheimer's disease.,2019.0,"Alzheimer's disease (AD) is a devastating neurological disorder characterized by        changes in cell-type proportions and consequently marked alterations of the        transcriptome. Here we use a data-driven systems biology meta-analytical approach        across three human AD cohorts, encompassing six cortical brain regions, and        integrate with multi-scale datasets comprising of DNA methylation, histone        acetylation, transcriptome- and genome-wide association studies and quantitative        trait loci to further characterize the genetic architecture of AD. We perform        co-expression network analysis across more than 1200 human brain samples,        identifying robust AD-associated dysregulation of the transcriptome, unaltered in        normal human aging. We assess the cell-type specificity of AD gene co-expression        changes and estimate cell-type proportion changes in human AD by integrating        co-expression modules with single-cell transcriptome data generated from 27 321        nuclei from human postmortem prefrontal cortical tissue. We also show that        genetic variants of AD are enriched in a microglial AD-associated module and        identify key transcription factors regulating co-expressed modules. Additionally,        we validate our results in multiple published human AD gene expression datasets,        which can be easily accessed using our online resource        (https://swaruplab.bio.uci.edu/consensusAD).",cda430aafb2fb9984ddb02618b656fa484cf479e,https://www.semanticscholar.org/paper/cda430aafb2fb9984ddb02618b656fa484cf479e,32803238,PMC7566321,background,False,Human molecular genetics,9208958,0.45423004031181335,0.04,50,5.121,0.8592964824120602,0.32160804020100503,0.32940469048550375
10.1007/s12035-022-02985-2,Single-Cell Transcriptional Profiling and Gene Regulatory Network Modeling in        Tg2576 Mice Reveal Gender-Dependent Molecular Features Preceding Alzheimer-Like        Pathologies.,2022.0,"Alzheimer's disease (AD) onset and progression is influenced by a complex        interplay of several environmental and genetic factors, one of them gender.        Pronounced gender differences have been observed both in the relative risk of        developing AD and in clinical disease manifestations. A molecular level        understanding of these gender disparities is still missing, but could provide        important clues on cellular mechanisms modulating the disease and reveal new        targets for gender-oriented disease-modifying precision therapies. We therefore        present here a comprehensive single-cell analysis of disease-associated molecular        gender differences in transcriptomics data from the neocortex, one of the brain        regions most susceptible to AD, in one of the most widely used AD mouse models,        the Tg2576 model. Cortical areas are also most commonly used in studies of        post-mortem AD brains. To identify disease-linked molecular processes that occur        before the onset of detectable neuropathology, we focused our analyses on an age        with no detectable plaques and microgliosis. Cell-type specific alterations were        investigated at the level of individual genes, pathways, and gene regulatory        networks. The number of differentially expressed genes (DEGs) was not large        enough to build context-specific gene regulatory networks for each individual        cell type, and thus, we focused on the study of cell types with dominant changes        and included analyses of changes across the combination of cell types. We        observed significant disease-associated gender differences in cellular processes        related to synapse organization and reactive oxygen species metabolism, and        identified a limited set of transcription factors, including Egr1 and Klf6, as        key regulators of many of the disease-associated and gender-dependent gene        expression changes in the model. Overall, our analyses revealed significant        cell-type specific gene expression changes in individual genes, pathways and        sub-networks, including gender-specific and gender-dimorphic changes in both        upstream transcription factors and their downstream targets, in the Tg2576 AD        model before the onset of overt disease. This opens a window into molecular        events that could determine gender-susceptibility to AD, and uncovers tractable        target candidates for potential gender-specific precision medicine for AD.",5539acfbcf1cf0688ba0b79e7ccd1e90fd57828a,https://www.semanticscholar.org/paper/5539acfbcf1cf0688ba0b79e7ccd1e90fd57828a,35980567,PMC10861719,"result,background",True,Molecular neurobiology,8900963,0.45410898327827454,0.0078125,7,5.682,0.4120603015075377,0.38190954773869346,0.25845317237041704
10.1016/j.neuron.2019.12.015,Deep Multilayer Brain Proteomics Identifies Molecular Networks in Alzheimer's        Disease Progression.,2020.0,"Alzheimer's disease (AD) displays a long asymptomatic stage before dementia. We        characterize AD stage-associated molecular networks by profiling 14,513 proteins        and 34,173 phosphosites in the human brain with mass spectrometry, highlighting        173 protein changes in 17 pathways. The altered proteins are validated in two        independent cohorts, showing partial RNA dependency. Comparisons of brain tissue        and cerebrospinal fluid proteomes reveal biomarker candidates. Combining with        5xFAD mouse analysis, we determine 15 Aβ-correlated proteins (e.g., MDK, NTN1,        SMOC1, SLIT2, and HTRA1). 5xFAD shows a proteomic signature similar to        symptomatic AD but exhibits activation of autophagy and interferon response and        lacks human-specific deleterious events, such as downregulation of neurotrophic        factors and synaptic proteins. Multi-omics integration prioritizes AD-related        molecules and pathways, including amyloid cascade, inflammation, complement, WNT        signaling, TGF-β and BMP signaling, lipid metabolism, iron homeostasis, and        membrane transport. Some Aβ-correlated proteins are colocalized with amyloid        plaques. Thus, the multilayer omics approach identifies protein networks during        AD progression.",8bad7b5270ae6496ee4c1d25fe6c218dcbe80f2c,https://www.semanticscholar.org/paper/8bad7b5270ae6496ee4c1d25fe6c218dcbe80f2c,31926610,PMC7318843,background,False,Neuron,8809320,0.452747642993927,0.037383177570093455,287,18.688,0.9798994974874372,0.864321608040201,0.4274107297553612
10.1038/s41593-023-01334-3,Single-nucleus multiregion transcriptomic analysis of brain vasculature in        Alzheimer's disease.,2023.0,"Cerebrovascular dysregulation is a hallmark of Alzheimer's disease (AD), but the        changes that occur in specific cell types have not been fully characterized.        Here, we profile single-nucleus transcriptomes in the human cerebrovasculature in        six brain regions from 220 individuals with AD and 208 age-matched controls. We        annotate 22,514 cerebrovascular cells, including 11 subtypes of endothelial,        pericyte, smooth muscle, perivascular fibroblast and ependymal cells. We identify        2,676 differentially expressed genes in AD, including downregulation of PDGFRB in        pericytes, and of ABCB1 and ATP10A in endothelial cells, and validate the        downregulation of SLC6A1 and upregulation of APOD, INSR and COL4A1 in postmortem        AD brain tissues. We detect vasculature, glial and neuronal coexpressed gene        modules, suggesting coordinated neurovascular unit dysregulation in AD.        Integration with AD genetics reveals 125 AD differentially expressed genes        directly linked to AD-associated genetic variants. Lastly, we show that APOE4        genotype-associated differences are significantly enriched among AD-associated        genes in capillary and venule endothelial cells, as well as subsets of pericytes        and fibroblasts.",adb360ff8c31b7aad882f29d662a12d4ad0f84aa,https://www.semanticscholar.org/paper/adb360ff8c31b7aad882f29d662a12d4ad0f84aa,37264161,PMC10464935,"methodology,background",False,Nature neuroscience,9809671,0.44942280650138855,0.06315789473684211,21,28.771,0.6984924623115578,0.9296482412060302,0.4043111053727916
10.3390/genes14030771,Unraveling Psychiatric Disorders through Neural Single-Cell Transcriptomics        Approaches.,2023.0,"The development of single-cell and single-nucleus transcriptome technologies is        enabling the unraveling of the molecular and cellular heterogeneity of        psychiatric disorders. The complexity of the brain and the relationships between        different brain regions can be better understood through the classification of        individual cell populations based on their molecular markers and transcriptomic        features. Analysis of these unique cell types can explain their involvement in        the pathology of psychiatric disorders. Recent studies in both human and animal        models have emphasized the importance of transcriptome analysis of neuronal cells        in psychiatric disorders but also revealed critical roles for non-neuronal cells,        such as oligodendrocytes and microglia. In this review, we update current        findings on the brain transcriptome and explore molecular studies addressing        transcriptomic alterations identified in human and animal models in depression        and stress, neurodegenerative disorders (Parkinson's and Alzheimer's disease),        schizophrenia, opioid use disorder, and alcohol and psychostimulant abuse. We        also comment on potential future directions in single-cell and single-nucleus        studies.",97480aac3fe0c2aa8d063c86e4e2f8a505511216,https://www.semanticscholar.org/paper/97480aac3fe0c2aa8d063c86e4e2f8a505511216,36981041,PMC10047992,background,False,Genes,101551097,0.4487886130809784,0.008849557522123894,2,4.141,0.22110552763819097,0.24623115577889448,0.2082769094457059
10.1038/s41593-022-01251-x,Integrative in situ mapping of single-cell transcriptional states and tissue        histopathology in a mouse model of Alzheimer's disease.,2023.0,"Complex diseases are characterized by spatiotemporal cellular and molecular        changes that may be difficult to comprehensively capture. However, understanding        the spatiotemporal dynamics underlying pathology can shed light on disease        mechanisms and progression. Here we introduce STARmap PLUS, a method that        combines high-resolution spatial transcriptomics with protein detection in the        same tissue section. As proof of principle, we analyze brain tissues of a mouse        model of Alzheimer's disease at 8 and 13 months of age. Our approach provides a        comprehensive cellular map of disease progression. It reveals a core-shell        structure where disease-associated microglia (DAM) closely contact amyloid-β        plaques, whereas disease-associated astrocyte-like (DAA-like) cells and        oligodendrocyte precursor cells (OPCs) are enriched in the outer shells        surrounding the plaque-DAM complex. Hyperphosphorylated tau emerges mainly in        excitatory neurons in the CA1 region and correlates with the local enrichment of        oligodendrocyte subtypes. The STARmap PLUS method bridges single-cell gene        expression profiles with tissue histopathology at subcellular resolution,        providing a tool to pinpoint the molecular and cellular changes underlying        pathology.",2312d2a8cbc09a16da9d4e673e3223a30331c38f,https://www.semanticscholar.org/paper/2312d2a8cbc09a16da9d4e673e3223a30331c38f,36732642,,,False,Nature neuroscience,9809671,0.44830548763275146,0.08064516129032258,41,28.771,0.8140703517587939,0.9346733668341709,0.42906126859489924
10.1038/s41598-020-74917-w,Spatial cell type composition in normal and Alzheimers human brains is revealed        using integrated mouse and human single cell RNA sequencing.,2020.0,"Single-cell RNA sequencing (scRNA-seq) resolves heterogenous cell populations in        tissues and helps to reveal single-cell level function and dynamics. In        neuroscience, the rarity of brain tissue is the bottleneck for such study.        Evidence shows that, mouse and human share similar cell type gene markers. We        hypothesized that the scRNA-seq data of mouse brain tissue can be used to        complete human data to infer cell type composition in human samples. Here, we        supplement cell type information of human scRNA-seq data, with mouse. The        resulted data were used to infer the spatial cellular composition of 3702 human        brain samples from Allen Human Brain Atlas. We then mapped the cell types back to        corresponding brain regions. Most cell types were localized to the correct        regions. We also compare the mapping results to those derived from neuronal        nuclei locations. They were consistent after accounting for changes in neural        connectivity between regions. Furthermore, we applied this approach on        Alzheimer's brain data and successfully captured cell pattern changes in AD        brains. We believe this integrative approach can solve the sample rarity issue in        the neuroscience.",6e793e97b3e49636e957a801abb1790fa061fa15,https://www.semanticscholar.org/paper/6e793e97b3e49636e957a801abb1790fa061fa15,33093481,PMC7582925,,False,Scientific reports,101563288,0.4470679759979248,0.02,11,4.996,0.5175879396984925,0.31155778894472363,0.26649225209585986
10.1016/j.csbj.2023.02.041,Network Proximity-based computational pipeline identifies drug candidates for        different pathological stages of Alzheimer's disease.,2023.0,"Despite the massive investment in Alzheimer's disease (AD), there are still no        disease-modifying treatments (DMTs) for AD. One major reason is attributed to the        limitation of clinical ""one-size-fits-all"" approach, since the same AD treatment        solely based on clinical diagnosis was unlikely to achieve good clinical        efficacy. In recent years, computational approaches based on multiomics data have        provided an unprecedented opportunity for drug discovery since they can        substantially lower the costs and boost the efficiency. In this study, we        intended to identify potential drug candidates for different pathological stages        of AD by computationally repurposing Food and Drug Administration (FDA) approved        drugs. First, we assembled gene expression data from three different AD        pathological stages, which include mild cognitive impairment (MCI) and early and        late stages of AD (EAD, LAD). We next quantified the network distances between        drug target networks and AD modules by utilizing a network proximity approach,        and identified 193 candidates that possessed significant associations with AD.        After searching for previous literature evidence, 63 out of 193 (32.6%) predicted        drugs were demonstrated to exert therapeutic effects on AD. We further explored        the novel mechanism of action (MOA) for these drug candidates by determining the        specific brain cells they might function on based on AD patient single cell        transcriptomic data. Additionally, we selected several promising candidates that        could cross the blood brain barrier together with confirmed neuroprotective        effects, and subsequently determined the antioxidative activity of these        compounds. Experimental results showed that azathioprine decreased the reactive        oxygen species (ROS) and malondialdehyde (MDA) levels and improved the superoxide        dismutase (SOD) activity in APP-SH-SY5Y cells. Finally, we deciphered the        potential MOA of azathioprine against AD via network analysis and validated        several apoptosis-related proteins (Caspase 3, Cleaved Caspase 3, Bax, Bcl2)        through western blotting. In summary, this study presented an effective        computational strategy utilizing omics data for AD drug repurposing, which        provides a new perspective for drug discovery and development.",60667a2721e9bb63d9c71b62e5d19b1de1eaf332,https://www.semanticscholar.org/paper/60667a2721e9bb63d9c71b62e5d19b1de1eaf332,36936813,PMC10015208,"methodology,background",True,Computational and structural biotechnology journal,101585369,0.44338953495025635,0.03571428571428571,1,6.155,0.1457286432160804,0.48743718592964824,0.24227744914265048
10.1038/s41420-024-01885-9,Single cell transcriptome analysis of the THY-Tau22 mouse model of Alzheimer's        disease reveals sex-dependent dysregulations.,2024.0,"Alzheimer's disease (AD) progression and pathology show pronounced sex        differences, but the factors driving these remain poorly understood. To gain        insights into early AD-associated molecular changes and their sex dependency for        tau pathology in the cortex, we performed single-cell RNA-seq in the THY-Tau22 AD        mouse model. By examining cell type-specific and cell type-agnostic AD-related        gene activity changes and their sex-dimorphism for individual genes, pathways and        cellular sub-networks, we identified both statistically significant alterations        and interpreted the upstream mechanisms controlling them. Our results confirm        several significant sex-dependent alterations in gene activity in the THY-Tau22        model mice compared to controls, with more pronounced alterations in females.        Both changes shared across multiple cell types and cell type-specific changes        were observed. The differential genes showed significant over-representation of        known AD-relevant processes, such as pathways associated with neuronal        differentiation, programmed cell death and inflammatory responses. Regulatory        network analysis of these genes revealed upstream regulators that modulate many        of the downstream targets with sex-dependent changes. Most key regulators have        been previously implicated in AD, such as Egr1, Klf4, Chchd2, complement system        genes, and myelin-associated glycoproteins. Comparing with similar data from the        Tg2576 AD mouse model and human AD patients, we identified multiple genes with        consistent, cell type-specific and sex-dependent alterations across all three        datasets. These shared changes were particularly evident in the expression of        myelin-associated genes such as Mbp and Plp1 in oligodendrocytes. In summary, we        observed significant cell type-specific transcriptomic changes in the THY-Tau22        mouse model, with a strong over-representation of known AD-associated genes and        processes. These include both sex-neutral and sex-specific patterns,        characterized by consistent shifts in upstream master regulators and downstream        target genes. Collectively, these findings provide insights into mechanisms        influencing sex-specific susceptibility to AD and reveal key regulatory proteins        that could be targeted for developing treatments addressing sex-dependent AD        pathology.",08142cc0244770cee349d2a62c44cc74f9dacf8e,https://www.semanticscholar.org/paper/08142cc0244770cee349d2a62c44cc74f9dacf8e,38453894,PMC10920792,,False,Cell death discovery,101665035,0.44058963656425476,0.011363636363636364,0,7.109,0.05025125628140704,0.5527638190954773,0.2271746068212636
10.1007/s13311-021-01152-0,Genomics and Functional Genomics of Alzheimer's Disease.,2021.0,"Alzheimer's disease (AD) is a complex and multifactorial neurodegenerative        disease. Due to its long clinical course and lack of an effective treatment, AD        has become a major public health problem in the USA and worldwide. Due to        variation in age-at-onset, AD is classified into early-onset (< 60 years) and        late-onset (≥ 60 years) forms with early-onset accounting for only 5-10% of all        cases. With the exception of a small number of early-onset cases that are        afflicted because of high penetrant single gene mutations in APP, PSEN1, and        PSEN2 genes, AD is genetically heterogeneous, especially the late-onset form        having a polygenic or oligogenic risk inheritance. Since the identification of        APOE as the most significant risk factor for late-onset AD in 1993, the path to        the discovery of additional AD risk genes had been arduous until 2009 when the        use of large genome-wide association studies opened up the discovery gateways        that led the identification of ~ 95 additional risk loci from 2009 to early 2022.        This article reviews the history of AD genetics followed by the potential        molecular pathways and recent application of functional genomics methods to        identify the causal AD gene(s) among the many genes that reside within a single        locus. The ultimate goal of integrating genomics and functional genomics is to        discover novel pathways underlying the AD pathobiology in order to identify drug        targets for the therapeutic treatment of this heterogeneous disorder.",f493b90ae116b91e7784f478c8a691dc472b217e,https://www.semanticscholar.org/paper/f493b90ae116b91e7784f478c8a691dc472b217e,34935119,PMC9130391,,False,Neurotherapeutics : the journal of the American Society for Experimental,101290381,0.4399879574775696,0.01282051282051282,28,6.088,0.7437185929648241,0.457286432160804,0.3172753461403202
10.1186/s13073-021-00908-9,scGRNom: a computational pipeline of integrative multi-omics analyses for        predicting cell-type disease genes and regulatory networks.,2020.0,"Understanding cell-type-specific gene regulatory mechanisms from genetic variants        to diseases remains challenging. To address this, we developed a computational        pipeline, scGRNom (single-cell Gene Regulatory Network prediction from        multi-omics), to predict cell-type disease genes and regulatory networks        including transcription factors and regulatory elements. With applications to        schizophrenia and Alzheimer's disease, we predicted disease genes and regulatory        networks for excitatory and inhibitory neurons, microglia, and oligodendrocytes.        Further enrichment analyses revealed cross-disease and disease-specific functions        and pathways at the cell-type level. Our machine learning analysis also found        that cell-type disease genes improved clinical phenotype predictions. scGRNom is        a general-purpose tool available at https://github.com/daifengwanglab/scGRNom .",a81382fef4e3f7cf5b4bec64266e372cf3a52da5,https://www.semanticscholar.org/paper/a81382fef4e3f7cf5b4bec64266e372cf3a52da5,34044854,PMC8161957,"methodology,result,background",True,Genome medicine,101475844,0.43953683972358704,0.01935483870967742,27,15.266,0.7336683417085427,0.7437185929648241,0.3612110276019521
10.1042/ETLS20210249,"Applied machine learning in Alzheimer's disease research: omics, imaging, and        clinical data.",2021.0,"Alzheimer's disease (AD) remains a devastating neurodegenerative disease with few        preventive or curative treatments available. Modern technology developments of        high-throughput omics platforms and imaging equipment provide unprecedented        opportunities to study the etiology and progression of this disease. Meanwhile,        the vast amount of data from various modalities, such as genetics, proteomics,        transcriptomics, and imaging, as well as clinical features impose great        challenges in data integration and analysis. Machine learning (ML) methods offer        novel techniques to address high dimensional data, integrate data from different        sources, model the etiological and clinical heterogeneity, and discover new        biomarkers. These directions have the potential to help us better manage the        disease progression and develop novel treatment strategies. This mini-review        paper summarizes different ML methods that have been applied to study AD using        single-platform or multi-modal data. We review the current state of ML        applications for five key directions of AD research: disease classification, drug        repurposing, subtyping, progression prediction, and biomarker discovery. This        summary provides insights about the current research status of ML-based AD        research and highlights potential directions for future research.",bf2b7d4c75b1e796d743f5dfcd23aea11057dbde,https://www.semanticscholar.org/paper/bf2b7d4c75b1e796d743f5dfcd23aea11057dbde,34881778,PMC8786302,,False,Emerging topics in life sciences,101706399,0.4375230371952057,0.006329113924050633,20,0.0,0.6834170854271356,0.06030150753768844,0.24534634567290556
10.3390/cells9122642,Common Factors in Neurodegeneration: A Meta-Study Revealing Shared Patterns on a        Multi-Omics Scale.,2020.0,"Neurodegenerative diseases such as Alzheimer's disease (AD), Parkinson's disease        (PD), Huntington's disease (HD), and amyotrophic lateral sclerosis (ALS) are        heterogeneous, progressive diseases with frequently overlapping symptoms        characterized by a loss of neurons. Studies have suggested relations between        neurodegenerative diseases for many years (e.g., regarding the aggregation of        toxic proteins or triggering endogenous cell death pathways). We gathered        publicly available genomic, transcriptomic, and proteomic data from 177 studies        and more than one million patients to detect shared genetic patterns between the        neurodegenerative diseases on three analyzed omics-layers. The results show a        remarkably high number of shared differentially expressed genes between the        transcriptomic and proteomic levels for all conditions, while showing a        significant relation between genomic and proteomic data between AD and PD and AD        and ALS. We identified a set of 139 genes being differentially expressed in        several transcriptomic experiments of all four diseases. These 139 genes showed        overrepresented gene ontology (GO) Terms involved in the development of        neurodegeneration, such as response to heat and hypoxia, positive regulation of        cytokines and angiogenesis, and RNA catabolic process. Furthermore, the four        analyzed neurodegenerative diseases (NDDs) were clustered by their mean direction        of regulation throughout all transcriptomic studies for this set of 139 genes,        with the closest relation regarding this common gene set seen between AD and HD.        GO-Term and pathway analysis of the proteomic overlap led to biological processes        (BPs), related to protein folding and humoral immune response. Taken together, we        could confirm the existence of many relations between Alzheimer's disease,        Parkinson's disease, Huntington's disease, and amyotrophic lateral sclerosis on        transcriptomic and proteomic levels by analyzing the pathways and GO-Terms        arising in these intersections. The significance of the connection and the        striking relation of the results to processes leading to neurodegeneration        between the transcriptomic and proteomic data for all four analyzed        neurodegenerative diseases showed that exploring many studies simultaneously,        including multiple omics-layers of different neurodegenerative diseases        simultaneously, holds new relevant insights that do not emerge from analyzing        these data separately. Furthermore, the results shed light on processes like the        humoral immune response that have previously been described only for certain        diseases. Our data therefore suggest human patients with neurodegenerative        diseases should be addressed as complex biological systems by integrating        multiple underlying data sources.",b84235eb8a6dfa62941940467845175d5f0dc6c4,https://www.semanticscholar.org/paper/b84235eb8a6dfa62941940467845175d5f0dc6c4,33302607,PMC7764447,,False,Cells,101600052,0.4329023063182831,0.0051813471502590676,32,7.666,0.7587939698492462,0.5879396984924623,0.33395328100684485
10.1016/j.xpro.2021.100513,Use of scREAD to explore and analyze single-cell and single-nucleus RNA-seq data        for Alzheimer's disease.,2021.0,"Single-cell RNA-sequencing (scRNA-seq) and single-nucleus RNA-sequencing        (snRNA-seq) studies have provided remarkable insights into understanding the        molecular pathogenesis of Alzheimer's disease. We recently developed scREAD, a        database to provide comprehensive analyses of all the existing AD scRNA-seq and        snRNA-seq data from the public domain. Here, we report protocols for using the        scREAD web interface and running the backend workflow locally. Our protocols        enable custom analyses of AD single-cell and single-nucleus gene expression        profiles. For complete details on the use and execution of this protocol, please        refer to Jiang et al. (2020).",56b75c9490a98ec0b0d729a4ea79587247d0cba4,https://www.semanticscholar.org/paper/56b75c9490a98ec0b0d729a4ea79587247d0cba4,34013209,PMC8113978,,False,STAR protocols,101769501,0.43206343054771423,0.0,4,0.0,0.32160804020100503,0.06532663316582915,0.18765923016933939
10.18632/aging.102840,ESHRD: deconvolution of brain homogenate RNA expression data to identify        cell-type-specific alterations in Alzheimer's disease.,2020.0,"OBJECTIVE: We describe herein a bioinformatics approach that leverages gene        expression data from brain homogenates to derive cell-type specific differential        expression results. RESULTS: We found that differentially expressed (DE)        cell-specific genes were mostly identified as neuronal, microglial, or        endothelial in origin. However, a large proportion (75.7%) was not attributable        to specific cells due to the heterogeneity in expression among brain cell types.        Neuronal DE genes were consistently downregulated and associated with synaptic        and neuronal processes as described previously in the field thereby validating        this approach. We detected several DE genes related to angiogenesis (endothelial        cells) and proteoglycans (oligodendrocytes). CONCLUSIONS: We present a cost- and        time-effective method exploiting brain homogenate DE data to obtain insights        about cell-specific expression. Using this approach we identify novel findings in        AD in endothelial cells and oligodendrocytes that were previously not reported.        METHODS: We derived an enrichment score for each gene using a publicly available        RNA profiling database generated from seven different cell types isolated from        mouse cerebral cortex. We then classified the differential expression results        from 3 publicly accessible Late-Onset Alzheimer's disease (AD) studies including        seven different brain regions.",43c7852874f9caf1e30584255d089b2b73f8eae5,https://www.semanticscholar.org/paper/43c7852874f9caf1e30584255d089b2b73f8eae5,32125278,PMC7093163,"methodology,result,background",True,Aging,101508617,0.43194353580474854,0.0,4,5.955,0.32663316582914576,0.41708542713567837,0.24114084968614818
10.3389/fonc.2021.714428,Brain Microenvironment Heterogeneity: Potential Value for Brain Tumors.,2021.0,"Uncovering the complexity of the microenvironment that emerges in brain disorders        is key to identify potential vulnerabilities that might help challenging diseases        affecting this organ. Recently, genomic and proteomic analyses, especially at the        single cell level, have reported previously unrecognized diversity within brain        cell types. The complexity of the brain microenvironment increases during disease        partly due to the immune infiltration from the periphery that contributes to        redefine the brain connectome by establishing a new crosstalk with resident brain        cell types. Within the rewired brain ecosystem, glial cell subpopulations are        emerging hubs modulating the dialogue between the Immune System and the Central        Nervous System with important consequences in the progression of brain tumors and        other disorders. Single cell technologies are crucial not only to define and        track the origin of disease-associated cell types, but also to identify their        molecular similarities and differences that might be linked to specific brain        injuries. These altered molecular patterns derived from reprogramming the healthy        brain into an injured organ, might provide a new generation of therapeutic        targets to challenge highly prevalent and lethal brain disorders that remain        incurable with unprecedented specificity and limited toxicities. In this        perspective, we present the most relevant clinical and pre-clinical work        regarding the characterization of the heterogeneity within different components        of the microenvironment in the healthy and injured brain with a special interest        on single cell analysis. Finally, we discuss how understanding the diversity of        the brain microenvironment could be exploited for translational purposes,        particularly in primary and secondary tumors affecting the brain.",31b1f99a953ac49c1e0c2e8631cd71edbf75a34a,https://www.semanticscholar.org/paper/31b1f99a953ac49c1e0c2e8631cd71edbf75a34a,34540682,PMC8440906,,False,Frontiers in oncology,101568867,0.4313446581363678,0.04054054054054054,1,5.738,0.1507537688442211,0.4120603015075377,0.23004172420989036
10.3389/fncel.2022.1025012,Recent advances in deciphering oligodendrocyte heterogeneity with single-cell        transcriptomics.,2022.0,"Oligodendrocytes (OL) have been for decades considered a passive, homogenous        population of cells that provide support to neurons, and show a limited response        to pathological stimuli. This view has been dramatically changed by the        introduction of powerful transcriptomic methods that have uncovered a broad        spectrum of OL populations that co-exist within the healthy central nervous        system (CNS) and also across a variety of diseases. Specifically, single-cell and        single-nucleus RNA-sequencing (scRNA-seq, snRNA-seq) have been used to reveal OL        variations in maturation, myelination and immune status. The newly discovered        immunomodulatory role suggests that OL may serve as targets for future therapies.        In this review, we summarize the current understanding of OL heterogeneity in        mammalian CNS as revealed by scRNA-seq and snRNA-seq. We provide a list of key        studies that identify consensus marker genes defining the currently known OL        populations. This resource can be used to standardize analysis of OL related        datasets and improve their interpretation, ultimately leading to a better        understanding of OL functions in health and disease.",24869e45a6db558e3d6ba19e62dd9d348ab826c5,https://www.semanticscholar.org/paper/24869e45a6db558e3d6ba19e62dd9d348ab826c5,36313617,PMC9606807,background,False,Frontiers in cellular neuroscience,101477935,0.43104520440101624,0.04878048780487805,3,6.147,0.27638190954773867,0.4824120603015075,0.26264485191964304
10.1101/2023.09.08.556944,A Single-cell and Spatial RNA-seq Database for Alzheimer's Disease (ssREAD).,2023.0,"Alzheimer's Disease (AD) pathology has been increasingly explored through        single-cell and single-nucleus RNA-sequencing (scRNA-seq & snRNA-seq) and spatial        transcriptomics (ST). However, the surge in data demands a comprehensive,        user-friendly repository. Addressing this, we introduce a single-cell and spatial        RNA-seq database for Alzheimer's disease (ssREAD). It offers a broader spectrum        of AD-related datasets, an optimized analytical pipeline, and improved usability.        The database encompasses 1,053 samples (277 integrated datasets) from 67        AD-related scRNA-seq & snRNA-seq studies, totaling 7,332,202 cells. Additionally,        it archives 381 ST datasets from 18 human and mouse brain studies. Each dataset        is annotated with details such as species, gender, brain region, disease/control        status, age, and AD Braak stages. ssREAD also provides an analysis suite for cell        clustering, identification of differentially expressed and spatially variable        genes, cell-type-specific marker genes and regulons, and spot deconvolution for        integrative analysis. ssREAD is freely available at        https://bmblx.bmi.osumc.edu/ssread/.",d599225ae54b6f55afb1c1e66815b010d62c4c38,https://www.semanticscholar.org/paper/d599225ae54b6f55afb1c1e66815b010d62c4c38,37745592,PMC10515769,,False,bioRxiv : the preprint server for biology,101680187,0.42889106273651123,0.027777777777777776,1,0.0,0.15577889447236182,0.07035175879396985,0.17369802792201422
