PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       between KMT2B-H3K4me3-ANP32A-H3K14ace, shedding light on its role in Hcy-related 
       neurogenerative disorders.",,Molecular neurobiology,8900963

38345554,"5-Aza-2'-Deoxycytidine Ameliorates Choroidal Neovascularization by Inhibiting the 
       Wnt/β-Catenin Signaling Pathway.",10.1167/iovs.65.2.23,"PURPOSE: Choroidal neovascularization (CNV) can constitute the final pathology of 
       many ocular diseases and result in severe vision loss. Studies have demonstrated 
       that DNA methylation is critical in retinal development, aging, and disorders. 
       The current work investigated the effects and underlying mechanism of 
       5-Aza-2'-deoxycytidine (5-aza-dC), a suppressor of DNA methylation, in the 
       pathological progression of CNV. METHODS: The DNA methylation profiles of retinal 
       pigment epithelial (RPE)/choroidal complexes in normal and laser-induced CNV mice 
       were assessed by Arraystar Mouse RefSeq Promoter Arrays. The CNV area and blood 
       flow density and intensity were observed by optical coherence tomography 
       angiography, and fluorescence leakage was examined by fundus fluorescein 
       angiography in CNV mice with systemic administration of 5-aza-dC. The effects of 
       5-aza-dC on the biological functions of bEnd.3 cells were estimated by related 
       assays. Notum gene promoter methylation was measured using bisulfite sequencing 
       PCR. Methyltransferases and Wnt signaling-related genes were detected in animal 
       and cell culture experiments by real-time PCR and immunoblot. RESULTS: 
       Methyltransferases were upregulated, but Notum (a secretion inhibitor of Wnt 
       signaling) was downregulated in the RPE/choroidal complexes of mice with 
       experimental CNV. Intraperitoneal injection of 5-aza-dC inactivated the Wnt 
       pathway and ameliorated the lesion area and the intensity and density of blood 
       flow, as well as the degree of leakage in CNV. In vitro, vascular endothelial 
       growth factor A (VEGFA) stimulation promoted methyltransferases expression and 
       suppressed Notum expression, consequently activating Wnt signaling, whereas 
       exogenous 5-aza-dC reversed VEGFA-induced hyperpermeability, proliferation, 
       migration, and tube formation in bEnd.3 cells via demethylation of Notum 
       promoter. CONCLUSIONS: We observed that 5-aza-dC attenuates the growth of CNV by 
       inhibiting the Wnt signaling pathway via promoter demethylation of the Wnt 
       antagonist Notum. These findings provide a theoretical basis for 
       methylation-based treatment with the Notum gene as a potential target for CNV 
       treatment.",PMC10866157,Investigative ophthalmology & visual science,7703701

37569258,"Effects of DNA Methylation on Gene Expression and Phenotypic Traits in Cattle: A 
       Review.",10.3390/ijms241511882,"Gene expression in cells is determined by the epigenetic state of chromatin. 
       Therefore, the study of epigenetic changes is very important to understand the 
       regulatory mechanism of genes at the molecular, cellular, tissue and organ 
       levels. DNA methylation is one of the most studied epigenetic modifications, 
       which plays an important role in maintaining genome stability and ensuring normal 
       growth and development. Studies have shown that methylation levels in bovine 
       primordial germ cells, the rearrangement of methylation during embryonic 
       development and abnormal methylation during placental development are all closely 
       related to their reproductive processes. In addition, the application of bovine 
       male sterility and assisted reproductive technology is also related to DNA 
       methylation. This review introduces the principle, development of detection 
       methods and application conditions of DNA methylation, with emphasis on the 
       relationship between DNA methylation dynamics and bovine spermatogenesis, 
       embryonic development, disease resistance and muscle and fat development, in 
       order to provide theoretical basis for the application of DNA methylation in 
       cattle breeding in the future.",PMC10419045,International journal of molecular sciences,101092791

37388412,"The role of epigenetic modifications in sensory hair cell development, survival, 
       and regulation.",10.3389/fncel.2023.1210279,"The cochlea is the sensory organ in the periphery, and hair cells are its main 
       sensory cells. The development and survival of hair cells are highly controlled 
       processes. When cells face intracellular and environmental stimuli, epigenetic 
       regulation controls the structure and function of the genome in response to 
       different cell fates. During sensory hair cell development, different histone 
       modifications can induce normal numbers of functional hair cells to generate. 
       When individuals are exposed to environmental-related hair cell damage, 
       epigenetic modification also plays a significant role in the regulation of hair 
       cell fate. Since mammalian hair cells cannot regenerate, their loss can cause 
       permanent sensorineural hearing loss. Many breakthroughs have been achieved in 
       recent years in understanding the signaling pathways that determine hair cell 
       regeneration, and it is fascinating to note that epigenetic regulation plays a 
       significant role in hair cell regeneration. In this review, we discuss the role 
       of epigenetics in inner ear cell development, survival and regeneration and the 
       significant impact on hearing protection.",PMC10300351,Frontiers in cellular neuroscience,101477935

37305686,"The role of epigenetic methylation/demethylation in the regulation of retinal 
       photoreceptors.",10.3389/fcell.2023.1149132,"Photoreceptors are integral and crucial for the retina, as they convert light 
       into electrical signals. Epigenetics plays a vital role in determining the 
       precise expression of genetic information in space and time during the 
       development and maturation of photoreceptors, cell differentiation, degeneration, 
       death, and various pathological processes. Epigenetic regulation has three main 
       manifestations: histone modification, DNA methylation, and RNA-based mechanisms, 
       where methylation is involved in two regulatory mechanisms-histone methylation 
       and DNA methylation. DNA methylation is the most studied form of epigenetic 
       modification, while histone methylation is a relatively stable regulatory 
       mechanism. Evidence suggests that normal methylation regulation is essential for 
       the growth and development of photoreceptors and the maintenance of their 
       functions, while abnormal methylation can lead to many pathological forms of 
       photoreceptors. However, the role of methylation/demethylation in regulating 
       retinal photoreceptors remains unclear. Therefore, this study aims to review the 
       role of methylation/demethylation in regulating photoreceptors in various 
       physiological and pathological situations and discuss the underlying mechanisms 
       involved. Given the critical role of epigenetic regulation in gene expression and 
       cellular differentiation, investigating the specific molecular mechanisms 
       underlying these processes in photoreceptors may provide valuable insights into 
       the pathogenesis of retinal diseases. Moreover, understanding these mechanisms 
       could lead to the development of novel therapies that target the epigenetic 
       machinery, thereby promoting the maintenance of retinal function throughout an 
       individual's lifespan.",PMC10251769,Frontiers in cell and developmental biology,101630250

37292770,"Insights into human health from phenome- and genome-wide analyses of UK Biobank 
       retinal optical coherence tomography phenotypes.",10.1101/2023.05.16.23290063,"The human retina is a complex multi-layered tissue which offers a unique window 
       into systemic health and disease. Optical coherence tomography (OCT) is widely 
       used in eye care and allows the non-invasive, rapid capture of retinal 
       measurements in exquisite detail. We conducted genome- and phenome-wide analyses 
       of retinal layer thicknesses using macular OCT images from 44,823 UK Biobank 
       participants. We performed phenome-wide association analyses, associating retinal 
       thicknesses with 1,866 incident ICD-based conditions (median 10-year follow-up) 
       and 88 quantitative traits and blood biomarkers. We performed genome-wide 
       association analyses, identifying inherited genetic markers which influence the 
       retina, and replicated our associations among 6,313 individuals from the 
       LIFE-Adult Study. And lastly, we performed comparative association of phenome- 
       and genome- wide associations to identify putative causal links between systemic 
       conditions, retinal layer thicknesses, and ocular disease. Independent 
       associations with incident mortality were detected for photoreceptor thinning and 
       ganglion cell complex thinning. Significant phenotypic associations were detected 
       between retinal layer thinning and ocular, neuropsychiatric, cardiometabolic and 
       pulmonary conditions. Genome-wide association of retinal layer thicknesses 
       yielded 259 loci. Consistency between epidemiologic and genetic associations 
       suggested putative causal links between thinning of the retinal nerve fiber layer 
       with glaucoma, photoreceptor segment with AMD, as well as poor cardiometabolic 
       and pulmonary function with PS thinning, among other findings. In conclusion, 
       retinal layer thinning predicts risk of future ocular and systemic disease. 
       Furthermore, systemic cardio-metabolic-pulmonary conditions promote retinal 
       thinning. Retinal imaging biomarkers, integrated into electronic health records, 
       may inform risk prediction and potential therapeutic strategies.",PMC10246137,medRxiv : the preprint server for health sciences,101767986

36849907,Oxidative stress and epigenetics in ocular vascular aging: an updated review.,10.1186/s10020-023-00624-7,"Vascular aging is an inevitable process with advancing age, which plays a crucial 
       role in the pathogenesis of cardiovascular and microvascular diseases. Diabetic 
       retinopathy (DR) and age-related macular degeneration (AMD), characterized by 
       microvascular dysfunction, are the common causes of irreversible blindness 
       worldwide, however there is still a lack of effective therapeutic strategies for 
       rescuing the visual function. In order to develop novel treatments, it is 
       essential to illuminate the pathological mechanisms underlying the vascular aging 
       during DR and AMD progression. In this review, we have summarized the recent 
       discoveries of the effects of oxidative stress and epigenetics on microvascular 
       degeneration, which could provide potential therapeutic targets for DR and AMD.",PMC9972630,"Molecular medicine (Cambridge, Mass.)",9501023

36656098,"Loss of the crumbs cell polarity complex disrupts epigenetic transcriptional 
       control and cell cycle progression in the developing retina.",10.1002/path.6056,"The crumbs cell polarity complex plays a crucial role in apical-basal epithelial 
       polarity, cellular adhesion, and morphogenesis. Homozygous variants in human CRB1 
       result in autosomal recessive Leber congenital amaurosis (LCA) and retinitis 
       pigmentosa (RP), with no established genotype-phenotype correlation. The 
       associated protein complexes have key functions in developmental pathways; 
       however, the underlying disease mechanism remains unclear. Using the oko 
       meduzy(m289/m289) (crb2a(-/-) ) zebrafish, we performed integrative 
       transcriptomic (RNA-seq data) and methylomic [reduced representation bisulphite 
       sequencing (RRBS)] analysis of whole retina to identify dysregulated genes and 
       pathways. Delayed retinal cell specification was identified in both the 
       crb2a(-/-) zebrafish and CRB1 patient-derived retinal organoids, highlighting the 
       dysfunction of cell cycle modulation and epigenetic transcriptional control. 
       Differential DNA methylation analysis revealed novel hypermethylated pathways 
       involving biological adhesion, Hippo, and transforming growth factor β (TGFβ) 
       signalling. By integrating gene expression with DNA methylation using functional 
       epigenetic modules (FEM), we identified six key modules involving cell cycle 
       control and disturbance of TGFβ, bone morphogenetic protein (BMP), Hippo, and 
       SMAD protein signal transduction pathways, revealing significant interactome 
       hotspots relevant to crb2a function and confirming the epigenetic control of gene 
       regulation in early retinal development, which points to a novel mechanism 
       underlying CRB1-retinopathies. © 2023 The Authors. The Journal of Pathology 
       published by John Wiley & Sons Ltd on behalf of The Pathological Society of Great 
       Britain and Ireland.",PMC10601974,The Journal of pathology,204634

36637745,"Roles of Histone Acetyltransferases and Deacetylases in the Retinal Development 
       and Diseases.",10.1007/s12035-023-03213-1,"The critical role of epigenetic modification of histones in maintaining the 
       normal function of the nervous system has attracted increasing attention. Among 
       these modifications, the level of histone acetylation, modulated by histone 
       acetyltransferases (HATs) and histone deacetylases (HDACs), is essential in 
       regulating gene expression. In recent years, the research progress on the 
       function of HDACs in retinal development and disease has advanced remarkably, 
       while that regarding HATs remains to be investigated. Here, we overview the roles 
       of HATs and HDACs in regulating the development of diverse retinal cells, 
       including retinal progenitor cells, photoreceptor cells, bipolar cells, ganglion 
       cells, and Müller glial cells. The effects of HATs and HDACs on the progression 
       of various retinal diseases are also discussed with the highlight of the 
       proof-of-concept research regarding the application of available HDAC inhibitors 
       in treating retinal diseases.",,Molecular neurobiology,8900963

36423879,Translatomic response of retinal Müller glia to acute and chronic stress.,10.1016/j.nbd.2022.105931,"Analysis of retina cell type-specific epigenetic and transcriptomic signatures is 
       crucial to understanding the pathophysiology of retinal degenerations such as 
       age-related macular degeneration (AMD) and delineating cell autonomous and 
       cell-non-autonomous mechanisms. We have discovered that Aldh1l1 is specifically 
       expressed in the major macroglia of the retina, Müller glia, and, unlike the 
       brain, is not expressed in retinal astrocytes. This allows use of Aldh1l1 cre 
       drivers and Nuclear Tagging and Translating Ribosome Affinity Purification 
       (NuTRAP) constructs for temporally controlled labeling and paired analysis of 
       Müller glia epigenomes and translatomes. As validated through a variety of 
       approaches, the Aldh1l1cre/ERT2-NuTRAP model provides Müller glia specific 
       translatomic and epigenomic profiles without the need to isolate whole cells. 
       Application of this approach to models of acute injury (optic nerve crush) and 
       chronic stress (aging) uncovered few common Müller glia-specific transcriptome 
       changes in inflammatory pathways, and mostly differential signatures for each 
       stimulus. The expression of members of the IL-6 and integrin-linked kinase 
       signaling pathways was enhanced in Müller glia in response to optic nerve crush 
       but not aging. Unique changes in neuroinflammation and fibrosis signaling 
       pathways were observed in response to aging but not with optic nerve crush. The 
       Aldh1l1cre/ERT2-NuTRAP model allows focused molecular analyses of a single, 
       minority cell type within the retina, providing more substantial effect sizes 
       than whole tissue analyses. The NuTRAP model, nucleic acid isolation, and 
       validation approaches presented here can be applied to any retina cell type for 
       which a cell type-specific cre is available.",PMC9875566,Neurobiology of disease,9500169

36397165,"Screening for aberrantly methylated and differentially expressed genes in 
       nonalcoholic fatty liver disease of hepatocellular carcinoma patients with 
       cirrhosis.",10.1186/s12957-022-02828-3,"BACKGROUND: Nonalcoholic fatty liver disease (NAFLD) as the leading chronic liver 
       disease worldwide causes hepatic fibrosis, cirrhosis and hepatocellular carcinoma 
       (HCC). The aim of this study was to find potential aberrantly methylated and 
       differentially expressed genes in NAFLD of HCC patients with cirrhosis. METHODS: 
       DNA methylation data, mRNA expression data, and the corresponding clinical 
       information of HCC were downloaded from the Cancer Genome Atlas (TCGA, tissue 
       sample) database. HCC patients with cirrhosis were divided into two groups 
       according to the presence of NAFLD. The differentially expressed genes (DEGs) and 
       differentially methylated genes (DMGs) were obtained. RESULTS: By overlapping 79 
       up-regulated genes and 1020 hypomethylated genes, we obtained 5 
       hypomethylated-highly expressed genes (Hypo-HGs). By overlapping 365 
       down-regulated genes and 481 hypermethylated genes, we identified 13 
       hypermethylated-lowly expressed genes (Hyper-LGs). Survival analysis of these 18 
       MDEGs indicated that the expression of DGKK and HOXD9 was significantly 
       correlated with the overall survival time of NAFLD patients. CONCLUSIONS: We 
       identified several candidate genes whose expressions were regulated by DNA 
       methylation of NAFLD of HCC with cirrhosis, which may provide a new field in 
       understanding the clinical pathological mechanism of NAFLD of HCC with cirrhosis.",PMC9673405,World journal of surgical oncology,101170544

36353221,"Decrease of FZD4 exon 1 methylation in probands from FZD4-associated FEVR family 
       of phenotypic heterogeneity.",10.3389/fmed.2022.976520,"Familial exudative vitreoretinopathy (FEVR) is an important cause of childhood 
       blindness and is clinically characterized by phenotypic heterogeneity. FEVR 
       patients harboring the same genetic mutation vary widely in disease severity. The 
       purpose of this study was to explore non-genetic factors that regulate FEVR 
       phenotypic heterogeneity. We detected methylation levels of 21 CpG sites located 
       at the FZD4 exon 1 region of 11 probands, 12 asymptomatic/paucisymptomatic 
       carriers and 11 non-carriers from 10 unrelated FZD4-associated FEVR families 
       using bisulfite amplicon sequencing (BSAS). Our results showed reduced 
       methylation level of FZD4 exon 1 in probands, suggesting that FZD4 exon 1 
       methylation level may be negatively linked with FEVR disease severity. It 
       provided a new research direction for follow-up research, helping us better 
       understand the complexity of the FEVR-causing mechanism.",PMC9638120,Frontiers in medicine,101648047

36316758,"Genome-wide DNA methylation analysis of extreme phenotypes in the identification 
       of novel epigenetic modifications in diabetic retinopathy.",10.1186/s13148-022-01354-z,"BACKGROUND: Aberrant epigenetic modifications such as DNA methylation may 
       contribute to the pathogenesis of DR. We aimed at elucidating the role of novel 
       DNA methylation modifications in diabetic retinopathy (DR) in patients with type 
       2 diabetes mellitus (T2DM) using an extreme phenotypic design. METHODS/RESULTS: 
       Two consecutive studies were conducted. A cross-sectional study using an extreme 
       phenotypic design was conducted to identify rare methylation modifications that 
       might contribute to DR pathogenesis. A 2-year longitudinal nested case-control 
       study was conducted to validate the results and assess whether these novel 
       methylation modifications could be used as biomarkers for predicting DR onset. A 
       large number of differentially methylated CpG sites were identified in the 
       cross-sectional study, and two (cg12869254 and cg04026387) corresponding to known 
       genes were replicated in the longitudinal study. Higher methylation of cg12869254 
       significantly correlated with macular RNFL thinning in the superior and nasal 
       subregions, and that of cg04026387 correlated with reduced deep capillary plexus 
       VD in the superior and inferior subregions after adjusting for covariates. 
       CONCLUSIONS: Cg12869254 and cg04026387 hypermethylation may complement the known 
       risk factors that contribute to the pathogenesis of DR and as novel biomarkers 
       for disease prediction.",PMC9623976,Clinical epigenetics,101516977

36293232,"Base and Prime Editing in the Retina-From Preclinical Research toward Human 
       Clinical Trials.",10.3390/ijms232012375,"Inherited retinal diseases (IRDs) are a clinically and genetically heterogeneous 
       group of diseases that are one of the leading causes of vision loss in young and 
       aged individuals. IRDs are mainly caused by a loss of the post-mitotic 
       photoreceptor neurons of the retina, or by the degeneration of the retinal 
       pigment epithelium. Unfortunately, once these cells are damaged, it is 
       irreversible and leads to permanent vision impairment. Thought to be previously 
       incurable, gene therapy has been rapidly evolving to be a potential treatment to 
       prevent further degeneration of the retina and preserve visual function. The 
       development of clustered regularly interspaced short palindromic repeats 
       (CRISPR)-CRISPR-associated protein 9 (Cas9) base and prime editors have increased 
       the capabilities of the genome editing toolbox in recent years. Both base and 
       prime editors evade the creation of double-stranded breaks in deoxyribonucleic 
       acid (DNA) and the requirement of donor template of DNA for repair, which make 
       them advantageous methods in developing clinical therapies. In addition, 
       establishing a permanent edit within the genome could be better suited for 
       patients with progressive degeneration. In this review, we will summarize 
       published uses of successful base and prime editing in treating IRDs.",PMC9604474,International journal of molecular sciences,101092791

36210532,"DNA methylation profile of lip tissue from congenital nonsyndromic cleft lip and 
       palate patients by whole-genome bisulfite sequencing.",10.1002/bdr2.2102,"Congenital nonsyndromic cleft lip and palate (NSCLP) is one of the most common 
       malformations worldwide. DNA methylation has been implicated in many diseases. 
       However, its involvement in lip tissue from NSCLP is not well understood. This 
       study aimed to investigate the role of dysregulated DNA methylation in NSCLP. DNA 
       methylation profile was determined in eight injured and five self-normal lip 
       tissue samples from children with NSCLP by whole-genome bisulfite sequencing. A 
       total of 2,711 differentially methylated regions (DMRs), corresponding to 1,231 
       genes were identified. Given the important role of promoter methylation in 
       regulating gene expression, the promoter DMR-related genes were considered. 
       Bioinformatics analysis demonstrated that some of them showed potential 
       associations with NSCLP. Therefore, the well-known NSCLP susceptibility gene, GLI 
       family zinc finger 2 (GLI2) with an unknown role in its DNA methylation in NSCLP, 
       was selected for further analysis. The promoter hypomethylation and higher mRNA 
       expression level of GLI2 were observed in injured lip tissues by verification in 
       additional samples. Moreover, dual luciferase reporter assay indicated that 
       promoter hypermethylation of GLI2 inhibited its transcription. Overall, this 
       study suggested that abnormal DNA methylation in lip tissue may be correlated 
       with the pathogenesis of congenital NSCLP.",PMC10092010,Birth defects research,101701004

35986422,"Inhibition of the cardiac fibroblast-enriched histone methyltransferase Dot1L 
       prevents cardiac fibrosis and cardiac dysfunction.",10.1186/s13578-022-00877-5,"BACKGROUND: Cardiac fibrosis is characterized by excessive extracellular matrix 
       deposition that contributes to compromised cardiac function and potentially heart 
       failure. Disruptor of telomeric silencing 1-like (Dot1L) is the catalytic enzyme 
       required for histone H3K79 methylation which has been demonstrated to play a role 
       in transcriptional activation. However, the functions of Dot1L in the process of 
       cardiac fibrosis still remain unknown. RESULTS: In the present study, we found 
       that endogenous Dot1L is upregulated in cardiac fibroblasts (CFs) treated with 
       angiotensin II (Ang II) or transforming growth factor (TGF)-β1, along with 
       elevated extracellular matrix (ECM) such as fibronectin, collagen I and III. 
       Silencing or inhibiting Dot1L mitigated Ang II-induced myofibroblast generation 
       and fibrogenesis. We identified the transcription factor-forkhead box O (FoxO) 3a 
       as a novel substrate of Dot1L, the transcriptional activating mark H3K79me3 level 
       on the promoter of FoxO3a was increase in activated-CFs, and inhibition of Dot1L 
       markedly decreased FoxO3a transcription accompanied by a significant decrease in 
       the expression of fibrogenic gene. Knockdown of FoxO3a could alleviate ECM 
       deposition induced by Ang II, on the contrary, overexpression FoxO3a resulting in 
       CFs activation. Consistently, in vivo Dot1L ablation rescued myocardial 
       ischemia-induced cardiac fibrosis and improved cardiac function. CONCLUSIONS: Our 
       findings conclude that upregulation of Dot1L results in activation of the cardiac 
       fibroblasts to promote profibrotic gene, eventually causes cardiac fibrosis. 
       Pharmacological targeting for Dot1L might represent a promising therapeutic 
       approach for the treatment of human cardiac fibrosis and other fibrotic diseases.",PMC9392317,Cell & bioscience,101561195

35794099,"Comparison of chromatin accessibility landscapes during early development of 
       prefrontal cortex between rhesus macaque and human.",10.1038/s41467-022-31403-3,"Epigenetic information regulates gene expression and development. However, our 
       understanding of the evolution of epigenetic regulation on brain development in 
       primates is limited. Here, we compared chromatin accessibility landscapes and 
       transcriptomes during fetal prefrontal cortex (PFC) development between rhesus 
       macaques and humans. A total of 304,761 divergent DNase I-hypersensitive sites 
       (DHSs) are identified between rhesus macaques and humans, although many of these 
       sites share conserved DNA sequences. Interestingly, most of the cis-elements 
       linked to orthologous genes with dynamic expression are divergent DHSs. 
       Orthologous genes expressed at earlier stages tend to have conserved 
       cis-elements, whereas orthologous genes specifically expressed at later stages 
       seldom have conserved cis-elements. These genes are enriched in synapse 
       organization, learning and memory. Notably, DHSs in the PFC at early stages are 
       linked to human educational attainment and cognitive performance. Collectively, 
       the comparison of the chromatin epigenetic landscape between rhesus macaques and 
       humans suggests a potential role for regulatory elements in the evolution of 
       differences in cognitive ability between non-human primates and humans.",PMC9259620,Nature communications,101528555

35776116,"Developmental genome-wide occupancy analysis of bZIP transcription factor NRL 
       uncovers the role of c-Jun in early differentiation of rod photoreceptors in the 
       mammalian retina.",10.1093/hmg/ddac143,"The basic motif-leucine zipper (bZIP) transcription factor neural retina leucine 
       zipper (NRL) determines rod photoreceptor cell fate during retinal development, 
       and its loss leads to cone-only retina in mice. NRL works synergistically with 
       homeodomain protein Cone-Rod Homeobox and other regulatory factors to control the 
       transcription of most genes associated with rod morphogenesis and functional 
       maturation, which span over a period of several weeks in the mammalian retina. We 
       predicted that NRL gradually establishes rod cell identity and function by 
       temporal and dynamic regulation of stage-specific transcriptional targets. 
       Therefore, we mapped the genomic occupancy of NRL at four stages of mouse 
       photoreceptor differentiation by CUT&RUN analysis. Dynamics of NRL binding 
       revealed concordance with the corresponding changes in transcriptome of the 
       developing rods. Notably, we identified c-Jun proto-oncogene as one of the 
       targets of NRL, which could bind to specific cis-elements in the c-Jun promoter 
       and modulate its activity in HEK293 cells. Coimmunoprecipitation studies showed 
       the association of NRL with c-Jun, also a bZIP protein, in transfected cells as 
       well as in developing mouse retina. Additionally, shRNA-mediated knockdown of 
       c-Jun in the mouse retina in vivo resulted in altered expression of almost 1000 
       genes, with reduced expression of phototransduction genes and many direct targets 
       of NRL in rod photoreceptors. We propose that c-Jun-NRL heterodimers prime the 
       NRL-directed transcriptional program in neonatal rod photoreceptors before high 
       NRL expression suppresses c-Jun at later stages. Our study highlights a broader 
       cooperation among cell-type restricted and widely expressed bZIP proteins, such 
       as c-Jun, in specific spatiotemporal contexts during cellular differentiation.",PMC9652107,Human molecular genetics,9208958

35481839,"Depletion of miR-96 Delays, But Does Not Arrest, Photoreceptor Development in 
       Mice.",10.1167/iovs.63.4.24,"PURPOSE: Abundant retinal microRNA-183 cluster (miR-183C) has been reported to be 
       a key player in photoreceptor development and functionality in mice. However, 
       whether there is a protagonist in this cluster remains unclear. Here, we used a 
       mutant mouse model to study the role of miR-96, a member of miR-183C, in 
       photoreceptor development and functionality. METHODS: The mature miR-96 sequence 
       was removed using the CRISPR/Cas9 genome-editing system. Electroretinogram (ERG) 
       and optical coherence tomography (OCT) investigated the changes in structure and 
       function in mouse retinas. Immunostaining determined the localization and 
       morphology of the retinal cells. RNA sequencing was conducted to observe retinal 
       transcription alterations. RESULTS: The miR-96 mutant mice exhibited cone 
       developmental delay, as occurs in miR-183/96 double knockout mice. Immunostaining 
       of cone-specific marker genes revealed cone nucleus mislocalization and exiguous 
       Opn1mw/Opn1sw in the mutant (MT) mouse outer segments at postnatal day 10. 
       Interestingly, this phenomenon could be relieved in the adult stages. 
       Transcriptome analysis revealed activation of microtubule-, actin filament-, and 
       cilia-related pathways, further supporting the findings. Based on ERG and OCT 
       results at different ages, the MT mice displayed developmental delay not only in 
       cones but also in rods. In addition, a group of miR-96 potential direct and 
       indirect target genes was summarized for interpretation and further studies of 
       miR-96-related retinal developmental defects. CONCLUSIONS: Depletion of miR-96 
       delayed but did not arrest photoreceptor development in mice. This miRNA is 
       indispensable for mouse photoreceptor maturation, especially for cones.",PMC9055555,Investigative ophthalmology & visual science,7703701

35360866,"The Potential Role of Epigenetic Mechanisms in the Development of Retinitis 
       Pigmentosa and Related Photoreceptor Dystrophies.",10.3389/fgene.2022.827274,"Retinitis pigmentosa and related photoreceptor dystrophies (RPRPD) are rare 
