arxivId,Title,Year,Semantic Scholar ID,URL
,Retinal Organoids from Pluripotent Stem Cells Efficiently Recapitulate Retinogenesis,2016,ebc68a67fb48da451037b6e44a2afc6de17c0e2b,https://www.semanticscholar.org/paper/ebc68a67fb48da451037b6e44a2afc6de17c0e2b
,DNA methylation on N6-adenine in mammalian embryonic stem cells,2016,7729a2657ce65691bf934a5e0d45b6021af70623,https://www.semanticscholar.org/paper/7729a2657ce65691bf934a5e0d45b6021af70623
,"H3K9me3 Inhibition Improves Memory, Promotes Spine Formation, and Increases BDNF Levels in the Aged Hippocampus",2016,190fa295b799b49933a90cfcf54e67718b84e255,https://www.semanticscholar.org/paper/190fa295b799b49933a90cfcf54e67718b84e255
,Epigenomic landscapes of retinal rods and cones,2016,c00b910c64562f0d2b4e1243cef3d282c9d03cd2,https://www.semanticscholar.org/paper/c00b910c64562f0d2b4e1243cef3d282c9d03cd2
,miR-23b-3p induces the cellular metabolic memory of high glucose in diabetic retinopathy through a SIRT1-dependent signalling pathway,2016,4af2917fa2c2baa41eeb3277e52f5381bb7bcdb1,https://www.semanticscholar.org/paper/4af2917fa2c2baa41eeb3277e52f5381bb7bcdb1
,Autosomal recessive retinitis pigmentosa with homozygous rhodopsin mutation E150K and non-coding cis-regulatory variants in CRX-binding regions of SAMD7,2016,2f172d4b0ff17f25688d15c8db655af3726ecec7,https://www.semanticscholar.org/paper/2f172d4b0ff17f25688d15c8db655af3726ecec7
,Dynamics of epigenetic regulation at the single-cell level,2016,64b849a1d227ac37c22ea983ac1d33a33a74b546,https://www.semanticscholar.org/paper/64b849a1d227ac37c22ea983ac1d33a33a74b546
,Plasma Homocysteine and Asymmetrical Dimethyl-l-Arginine (ADMA) and Whole Blood DNA Methylation in Early and Neovascular Age-Related Macular Degeneration: A Pilot Study*,2016,69ea6ccadb101e78cfe8efeeb5506346e1fd2b35,https://www.semanticscholar.org/paper/69ea6ccadb101e78cfe8efeeb5506346e1fd2b35
,A large genome-wide association study of age-related macular degeneration highlights contributions of rare and common variants,2015,a0765f7da2f1f4a5e99d595b6e7281c7c01da4ab,https://www.semanticscholar.org/paper/a0765f7da2f1f4a5e99d595b6e7281c7c01da4ab
,Competition between DNA methylation and transcription factors determines binding of NRF1,2015,7d411ab85b95dd58bfbbd5596490dd3808ca8c70,https://www.semanticscholar.org/paper/7d411ab85b95dd58bfbbd5596490dd3808ca8c70
,An integrative approach for efficient analysis of whole genome bisulfite sequencing data,2015,2307e0dae51dd6e9afb443de36e60bc490d545df,https://www.semanticscholar.org/paper/2307e0dae51dd6e9afb443de36e60bc490d545df
,Sirtuin 1 participates in the process of age-related retinal degeneration.,2015,0c52fb52bbc181a0471408073f3ef3ca34e1048a,https://www.semanticscholar.org/paper/0c52fb52bbc181a0471408073f3ef3ca34e1048a
,Small Molecules Efficiently Reprogram Human Astroglial Cells into Functional Neurons.,2015,21f05e20f49b951dfcbba12ae873d4ac65e782b9,https://www.semanticscholar.org/paper/21f05e20f49b951dfcbba12ae873d4ac65e782b9
,"Functional coupling between writers, erasers and readers of histone and DNA methylation.",2015,aff201256cc91efdd7ff3b8e2a93caf7af708ea6,https://www.semanticscholar.org/paper/aff201256cc91efdd7ff3b8e2a93caf7af708ea6
,Brg1 coordinates multiple processes during retinogenesis and is a tumor suppressor in retinoblastoma,2015,3d603d256ff8f1dac0e3e8b95901b2eab2113bd8,https://www.semanticscholar.org/paper/3d603d256ff8f1dac0e3e8b95901b2eab2113bd8
,"Epigenetic age of the pre-frontal cortex is associated with neuritic plaques, amyloid load, and Alzheimer’s disease related cognitive functioning",2015,460268832cef3fee1ae2d5e1ba0bb8a86256379f,https://www.semanticscholar.org/paper/460268832cef3fee1ae2d5e1ba0bb8a86256379f
,Quantification of Oxygen Consumption in Retina Ex Vivo Demonstrates Limited Reserve Capacity of Photoreceptor Mitochondria.,2015,e2fd01f07ec525800f284807682f62fcafed954c,https://www.semanticscholar.org/paper/e2fd01f07ec525800f284807682f62fcafed954c
,PRMT1 and PRMT4 Regulate Oxidative Stress-Induced Retinal Pigment Epithelial Cell Damage in SIRT1-Dependent and SIRT1-Independent Manners,2015,0b2a68b974d0d6adb929f43a35e95fe9546aebd3,https://www.semanticscholar.org/paper/0b2a68b974d0d6adb929f43a35e95fe9546aebd3
,The interplay of histone modifications – writers that read,2015,82f4ae8d70716b9a85b371a12147ac3d01528089,https://www.semanticscholar.org/paper/82f4ae8d70716b9a85b371a12147ac3d01528089
,Increased Oxidative and Nitrative Stress Accelerates Aging of the Retinal Vasculature in the Diabetic Retina,2015,0aad2d53edc7755cac188773917d8c7d46d5cfaa,https://www.semanticscholar.org/paper/0aad2d53edc7755cac188773917d8c7d46d5cfaa
,Single-cell epigenomics: techniques and emerging applications,2015,e2db20e9a22c63e5c7adbf2ee52fb0379c8cd0d7,https://www.semanticscholar.org/paper/e2db20e9a22c63e5c7adbf2ee52fb0379c8cd0d7
,Fenoﬁbrate suppresses cellular metabolic memory of high glucose in diabetic retinopathy via a sirtuin 1-dependent signalling pathway.,2015,03608593cfc0473eeda43d3f03206be6385ec332,https://www.semanticscholar.org/paper/03608593cfc0473eeda43d3f03206be6385ec332
,Photoreceptor cell fate specification in vertebrates,2015,2a6a117aaf82cdfdf1a0ba30033e765dc6eb5aea,https://www.semanticscholar.org/paper/2a6a117aaf82cdfdf1a0ba30033e765dc6eb5aea
,Epigenetic regulation of ageing: linking environmental inputs to genomic stability,2015,d00db419b9e1191a038d3de36576ea8510db5412,https://www.semanticscholar.org/paper/d00db419b9e1191a038d3de36576ea8510db5412
,Tracing Dynamic Changes of DNA Methylation at Single-Cell Resolution,2015,21c105dc3a27a92e937a03d4ffd87900a5497643,https://www.semanticscholar.org/paper/21c105dc3a27a92e937a03d4ffd87900a5497643
,Oxidative stress and epigenetic modifications in the pathogenesis of diabetic retinopathy,2015,6029633cabacf6e8bce50b54e300118671759f88,https://www.semanticscholar.org/paper/6029633cabacf6e8bce50b54e300118671759f88
,Roles of histone H3K27 trimethylase Ezh2 in retinal proliferation and differentiation,2015,547e469fa1aecaaab53c3a8e29aae399945d104b,https://www.semanticscholar.org/paper/547e469fa1aecaaab53c3a8e29aae399945d104b
,Comprehensive Catalog of Currently Documented Histone Modifications.,2015,b12a6cf2bc372427889c7da1b446db62c5aca0da,https://www.semanticscholar.org/paper/b12a6cf2bc372427889c7da1b446db62c5aca0da
,LSD1-Mediated Demethylation of H3K4me2 Is Required for the Transition from Late Progenitor to Differentiated Mouse Rod Photoreceptor,2015,74a55588000ebbf939d66880984745d62ca1c407,https://www.semanticscholar.org/paper/74a55588000ebbf939d66880984745d62ca1c407
,DNA methylation pathways and their crosstalk with histone methylation,2015,3500ee90b8e5bce8e4690c544e0e129bbf9893c8,https://www.semanticscholar.org/paper/3500ee90b8e5bce8e4690c544e0e129bbf9893c8
,"Mitochondrial DNA variants can mediate methylation status of inflammation, angiogenesis and signaling genes.",2015,a6de83623b7d6cfb3ae183ea75faa9078a28c720,https://www.semanticscholar.org/paper/a6de83623b7d6cfb3ae183ea75faa9078a28c720
,Transcriptome Dynamics of Developing Photoreceptors in Three‐Dimensional Retina Cultures Recapitulates Temporal Sequence of Human Cone and Rod Differentiation Revealing Cell Surface Markers and Gene Networks,2015,dc31fc5aa1beeddda2243f2943ba2c73cc789381,https://www.semanticscholar.org/paper/dc31fc5aa1beeddda2243f2943ba2c73cc789381
,"Ezh2 maintains retinal progenitor proliferation, transcriptional integrity, and the timing of late differentiation.",2015,af135b9c9dcf32bcf17633f881e3159086e8c91c,https://www.semanticscholar.org/paper/af135b9c9dcf32bcf17633f881e3159086e8c91c
,A Short N-terminal Domain of HDAC4 Preserves Photoreceptors and Restores Visual Function in Retinitis Pigmentosa,2015,4327608edf67958671f80eea8fadf77c40f24c83,https://www.semanticscholar.org/paper/4327608edf67958671f80eea8fadf77c40f24c83
,Quantification of Retinogenesis in 3D Cultures Reveals Epigenetic Memory and Higher Efficiency in iPSCs Derived from Rod Photoreceptors.,2015,d7ef5def038bc7c8741f67aeece6335249131151,https://www.semanticscholar.org/paper/d7ef5def038bc7c8741f67aeece6335249131151
,"Glucose, lactate, and shuttling of metabolites in vertebrate retinas",2015,b0b5f17cfad9181f390aa675c23a1b346d3a0d7c,https://www.semanticscholar.org/paper/b0b5f17cfad9181f390aa675c23a1b346d3a0d7c
,Single-cell chromatin accessibility reveals principles of regulatory variation,2015,90ed15803987231feddb8de2271942a9690a265e,https://www.semanticscholar.org/paper/90ed15803987231feddb8de2271942a9690a265e
,Differential DNA methylation identified in the blood and retina of AMD patients,2015,5af4ede4dadac3ab3f23a16933b69bb0a0687bed,https://www.semanticscholar.org/paper/5af4ede4dadac3ab3f23a16933b69bb0a0687bed
,Transcription factor PRDM8 is required for rod bipolar and type 2 OFF-cone bipolar cell survival and amacrine subtype identity,2015,d140f729fb068ec5eec874c9dcb37adb616bd8cb,https://www.semanticscholar.org/paper/d140f729fb068ec5eec874c9dcb37adb616bd8cb
,Multiplex single-cell profiling of chromatin accessibility by combinatorial cellular indexing,2015,5fe8ed6e2c75a3b352be695f423cc2fac19446fa,https://www.semanticscholar.org/paper/5fe8ed6e2c75a3b352be695f423cc2fac19446fa
,"Histone modifications change with age, dietary restriction and rapamycin treatment in mouse brain",2015,27039e58b0ae55b64ff673c3f28233c14649ce7e,https://www.semanticscholar.org/paper/27039e58b0ae55b64ff673c3f28233c14649ce7e
,"Quantification of Histone Deacetylase Isoforms in Human Frontal Cortex, Human Retina, and Mouse Brain",2015,a39a844227ff7b4a1f49a3818f228d0aa655be01,https://www.semanticscholar.org/paper/a39a844227ff7b4a1f49a3818f228d0aa655be01
,"Vision from next generation sequencing: Multi-dimensional genome-wide analysis for producing gene regulatory networks underlying retinal development, aging and disease",2015,93297e0d22eb7e0ede4d100b553d6f66adfc1e08,https://www.semanticscholar.org/paper/93297e0d22eb7e0ede4d100b553d6f66adfc1e08
,Highly Parallel Genome-wide Expression Profiling of Individual Cells Using Nanoliter Droplets,2015,9227690267ab90da9a0af109e170537ce843cd5d,https://www.semanticscholar.org/paper/9227690267ab90da9a0af109e170537ce843cd5d
,Polycomb Repressive Complex 2 Regulates MiR-200b in Retinal Endothelial Cells: Potential Relevance in Diabetic Retinopathy,2015,4bb56ec98e4387e50bfe26414ed4d2c14619d646,https://www.semanticscholar.org/paper/4bb56ec98e4387e50bfe26414ed4d2c14619d646
,TET3 is recruited by REST for context-specific hydroxymethylation and induction of gene expression.,2015,43dd35420aeeaa8dc89b1b12ba4c8a301ff93cca,https://www.semanticscholar.org/paper/43dd35420aeeaa8dc89b1b12ba4c8a301ff93cca
,MEF2D Drives Photoreceptor Development through a Genome-wide Competition for Tissue-Specific Enhancers,2015,8fdb232b6dfa685dfd8b0300170362124c5b6752,https://www.semanticscholar.org/paper/8fdb232b6dfa685dfd8b0300170362124c5b6752
,FBXL10 protects Polycomb-bound genes from hypermethylation,2015,0f06fa5e80a3acf42dc98f09b50507b534448aed,https://www.semanticscholar.org/paper/0f06fa5e80a3acf42dc98f09b50507b534448aed
,Profiling DNA methylome landscapes of mammalian cells with single-cell reduced-representation bisulfite sequencing,2015,dc2ead6d772b2cdccbd3c698ba01b4668ac062f9,https://www.semanticscholar.org/paper/dc2ead6d772b2cdccbd3c698ba01b4668ac062f9
,Environmental Enrichment Reverses Histone Methylation Changes in the Aged Hippocampus and Restores Age-Related Memory Deficits,2015,95a8a72243241fbd116d440c7ff90ac7894f39fc,https://www.semanticscholar.org/paper/95a8a72243241fbd116d440c7ff90ac7894f39fc
,Mapping Regulatory Factors by Immunoprecipitation from Native Chromatin,2015,78f34a309f1470b2d5cb7451241138c676730b95,https://www.semanticscholar.org/paper/78f34a309f1470b2d5cb7451241138c676730b95
,Attenuation of Choroidal Neovascularization by Histone Deacetylase Inhibitor,2015,f956a96b35cdb2bfc4b996ab98f22d44c21c2fab,https://www.semanticscholar.org/paper/f956a96b35cdb2bfc4b996ab98f22d44c21c2fab
,SIRT1 reduction causes renal and retinal injury in diabetes through endothelin 1 and transforming growth factor β1,2015,416fb9e93d6b078bee51925aa168a5a945b7bd2e,https://www.semanticscholar.org/paper/416fb9e93d6b078bee51925aa168a5a945b7bd2e
,"Reading the unique DNA methylation landscape of the brain: Non-CpG methylation, hydroxymethylation, and MeCP2",2015,5064301b0daa582e8d22ff2ca8730260095bba0c,https://www.semanticscholar.org/paper/5064301b0daa582e8d22ff2ca8730260095bba0c
,Is programmed aging a cause for optimism?,2015,5c85baf0029ddf2731ab38756f27705df61113f2,https://www.semanticscholar.org/paper/5c85baf0029ddf2731ab38756f27705df61113f2
,Single-Cell DNA Methylome Sequencing and Bioinformatic Inference of Epigenomic Cell-State Dynamics,2015,7ff91637901a53e4885264427cf465582d2cb1e4,https://www.semanticscholar.org/paper/7ff91637901a53e4885264427cf465582d2cb1e4
,Characterization of tissue-specific differential DNA methylation suggests distinct modes of positive and negative gene expression regulation,2015,9a6c8ebc00661f1feca80b28a0c71a1e0d8da331,https://www.semanticscholar.org/paper/9a6c8ebc00661f1feca80b28a0c71a1e0d8da331
,Abstract T MP20: Histone Methylation Patterns in Astrocytes are Influenced by Age Following Ischemia,2015,c3cc7ace440c26117f957e9353591a3726fd35f4,https://www.semanticscholar.org/paper/c3cc7ace440c26117f957e9353591a3726fd35f4
,RNA-mediated epigenetic regulation of gene expression,2015,de9fe33b907f3417c8d4fda727f5bb90aa2e0a5a,https://www.semanticscholar.org/paper/de9fe33b907f3417c8d4fda727f5bb90aa2e0a5a
,Enhanced transcriptome maps from multiple mouse tissues reveal evolutionary constraint in gene expression,2014,a2924f4cff5e01acc5d114f32f99477db8688d84,https://www.semanticscholar.org/paper/a2924f4cff5e01acc5d114f32f99477db8688d84
,Mechanisms of endothelial to mesenchymal transition in the retina in diabetes.,2014,69d5a81a50d17b413c7a386a8f009012dc15b098,https://www.semanticscholar.org/paper/69d5a81a50d17b413c7a386a8f009012dc15b098
,Bison: bisulfite alignment on nodes of a cluster,2014,ff4e2bfbd5827af61aa8d7781a1c1a20e81c070e,https://www.semanticscholar.org/paper/ff4e2bfbd5827af61aa8d7781a1c1a20e81c070e
,High-glucose-induced CARM1 expression regulates apoptosis of human retinal pigment epithelial cells via histone 3 arginine 17 dimethylation: role in diabetic retinopathy.,2014,17c8955c5ef44689779e66fb55add64c8468944e,https://www.semanticscholar.org/paper/17c8955c5ef44689779e66fb55add64c8468944e
,Resveratrol Based Oral Nutritional Supplement Produces Long-Term Beneficial Effects on Structure and Visual Function in Human Patients,2014,bdb2fd888fdcad9a2d29f3275edf6645bb9916d8,https://www.semanticscholar.org/paper/bdb2fd888fdcad9a2d29f3275edf6645bb9916d8
,Effects of 5-aza-2'-deoxycytidine and trichostatin A on high glucose- and interleukin-1β-induced secretory mediators from human retinal endothelial cells and retinal pigment epithelial cells,2014,12e7115a1a17031ed5f7efd9acabb189dced2d3b,https://www.semanticscholar.org/paper/12e7115a1a17031ed5f7efd9acabb189dced2d3b
,The role of epigenetics in age-related macular degeneration,2014,a0e21054f494f114d1f76a044c5b19ef820dd7b2,https://www.semanticscholar.org/paper/a0e21054f494f114d1f76a044c5b19ef820dd7b2
,Age-related macular degeneration: genetics and biology coming together.,2014,9e482ba37350e36667acf543d80cf75eb8f77281,https://www.semanticscholar.org/paper/9e482ba37350e36667acf543d80cf75eb8f77281
,Intrinsically different retinal progenitor cells produce specific types of progeny,2014,8b058f9d8140dd3ed624afcfde319ec300beb3fa,https://www.semanticscholar.org/paper/8b058f9d8140dd3ed624afcfde319ec300beb3fa
,Structural and functional coordination of DNA and histone methylation.,2014,42a7d9e4666e6ce92a93da179f7835af141aeb9e,https://www.semanticscholar.org/paper/42a7d9e4666e6ce92a93da179f7835af141aeb9e
,(Epi)Genetic Analyses of Age-Related Macular Degeneration: Case-Control and Discordant Twin Studies,2014,0f78270a1aa0f769a5609c87eb23f204ecdeb89c,https://www.semanticscholar.org/paper/0f78270a1aa0f769a5609c87eb23f204ecdeb89c
,Single-Cell Genome-Wide Bisulfite Sequencing for Assessing Epigenetic Heterogeneity,2014,dfaaa549bfe5bb7f9ac157f84878b36609e6a0b0,https://www.semanticscholar.org/paper/dfaaa549bfe5bb7f9ac157f84878b36609e6a0b0
,"Writers and readers of histone acetylation: structure, mechanism, and inhibition.",2014,2ba5812df01a6e045777c132bbc509d587a4a12e,https://www.semanticscholar.org/paper/2ba5812df01a6e045777c132bbc509d587a4a12e
