PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       silencing and dendritic spine shrinkage.",10.1038/s41598-024-53484-4,"MicroRNAs (miRNAs) repress translation of target mRNAs by associating with 
       Argonaute (Ago) proteins in the RNA-induced silencing complex (RISC) to modulate 
       protein expression. Specific miRNAs are required for NMDA receptor 
       (NMDAR)-dependent synaptic plasticity by repressing the translation of proteins 
       involved in dendritic spine morphogenesis. Rapid NMDAR-dependent silencing of 
       Limk1 is essential for spine shrinkage and requires Ago2 phosphorylation at S387. 
       Not all gene silencing events are modulated by S387 phosphorylation, and the 
       mechanisms that govern the selection of specific mRNAs for silencing downstream 
       of S387 phosphorylation are unknown. Here, we show that NMDAR-dependent S387 
       phosphorylation causes a rapid and transient increase in the association of Ago2 
       with Limk1, but not Apt1 mRNA. The specific increase in Limk1 mRNA binding to 
       Ago2 requires recruitment of the helicase DDX6 to RISC. Furthermore, we show that 
       DDX6 is required for NMDAR-dependent silencing of Limk1 via miR-134, but not Apt1 
       via miR-138, and is essential for NMDAR-dependent spine shrinkage. This work 
       defines a novel mechanism for the rapid transduction of NMDAR stimulation into 
       miRNA-mediated translational repression of specific genes to control dendritic 
       spine morphology.",PMC10847504,Scientific reports,101563288

38218948,"MiR-181a-5p knockdown ameliorates sevoflurane anesthesia-induced neuron injury 
       via regulation of the DDX3X/Wnt/β-catenin signaling axis.",10.1007/s00221-023-06739-x,"Sevoflurane is one of the most widely used inhaled anesthetics. MicroRNAs 
       (miRNAs) have been demonstrated to affect sevoflurane anesthesia-induced neuron 
       damage. The purpose of this study was to investigate the role and mechanism of 
       miR-181a-5p in sevoflurane-induced hippocampal neuronal injury. Primary 
       hippocampal neurons were identified using microscopy and immunofluorescence. The 
       viability and apoptosis of sevoflurane anesthesia-induced neurons were detected 
       by cell counting kit-8 (CCK-8) assay and terminal-deoxynucleoitidyl 
       transferase-mediated nick end-labeling (TUNEL) staining assay, respectively. The 
       levels of apoptosis- and oxidative stress-related proteins as well as the markers 
       in the Wnt/β-catenin signaling pathway were examined by immunoblotting. 
       Enzyme-linked immuno-sorbent assays were performed to examine the levels of 
       inflammatory cytokines. Luciferase reporter assay was conducted to validate the 
       combination between miR-181a-5p and DEAD-box helicase 3, X-linked (DDX3X). 
       Sevoflurane exposure led to significantly inhibited hippocampal neuron viability 
       and elevated miR-181a-5p expression. Knockdown of miR-181a-5p alleviated 
       sevoflurane-induced neuron injury by reducing cell apoptosis, inflammatory 
       response, and oxidative stress. Additionally, DDX3X was targeted and negatively 
       regulated by miR-181a-5p. Moreover, miR-181a-5p inhibitor activated the 
       Wnt/β-catenin pathway via DDX3X in sevoflurane-treated cells. Rescue experiments 
       revealed that DDX3X knockdown or overexpression of Wnt antagonist Dickkopf-1 
       (DKK1) reversed the suppressive effects of miR-181a-5p inhibitor on cell 
       apoptosis, inflammatory response, and oxidative stress in sevoflurane-treated 
       neuronal cells. MiR-181a-5p ameliorated sevoflurane-triggered neuron injury by 
       regulating the DDX3X/Wnt/β-catenin axis, suggesting the potential of miR-181a-5p 
       as a novel and promising therapeutic target for the treatment of 
       sevoflurane-evoked neurotoxicity.",,Experimental brain research,43312

38168421,"miRNA-mediated control of gephyrin synthesis drives sustained inhibitory synaptic 
       plasticity.",10.1101/2023.12.12.570420,"Activity-dependent protein synthesis is crucial for many long-lasting forms of 
       synaptic plasticity. However, our understanding of the translational mechanisms 
       controlling inhibitory synapses is limited. One distinct form of inhibitory 
       long-term potentiation (iLTP) enhances postsynaptic clusters of GABA(A)Rs and the 
       primary inhibitory scaffold, gephyrin, to promote sustained synaptic 
       strengthening. While we previously found that persistent iLTP requires mRNA 
       translation, the precise mechanisms controlling gephyrin translation during this 
       process remain unknown. Here, we identify miR153 as a novel regulator of Gphn 
       mRNA translation which controls gephyrin protein levels and synaptic clustering, 
       ultimately impacting GABAergic synaptic structure and function. We find that iLTP 
       induction downregulates miR153, reversing its translational suppression of Gphn 
       mRNA and allowing for increased de novo gephyrin protein synthesis and synaptic 
       clustering during iLTP. Finally, we find that reduced miR153 expression during 
       iLTP is driven by an excitation-transcription coupling pathway involving 
       calcineurin, NFAT and HDACs, which also controls the miRNA-dependent upregulation 
       of GABA(A)Rs. Overall, this work delineates a miRNA-dependent 
       post-transcriptional mechanism that controls the expression of the key synaptic 
       scaffold, gephyrin, and may converge with parallel miRNA pathways to coordinate 
       gene upregulation to maintain inhibitory synaptic plasticity.",PMC10760056,bioRxiv : the preprint server for biology,101680187

37989983,"Lowering Hippocampal miR-29a Expression Slows Cognitive Decline and Reduces 
       Beta-Amyloid Deposition in 5×FAD Mice.",10.1007/s12035-023-03791-0,"microRNA-29a (miR-29a) increases with age in humans and mice, and, in the brain, 
       it has a role in neuronal maturation and response to inflammation. We previously 
       found higher miR-29a levels in the human brain to be associated with faster 
       antemortem cognitive decline, suggesting that lowering miR-29a levels could 
       ameliorate memory impairment in the 5×FAD AD mouse model. To test this, we 
       generated an adeno-associated virus (AAV) expressing GFP and a miR-29a ""sponge"" 
       or empty vector. We found that the AAV expressing miR-29a sponge functionally 
       reduced miR-29a levels and improved measures of memory in the Morris water maze 
       and fear condition paradigms when delivered to the hippocampi of 5×FAD and WT 
       mice. miR-29a sponge significantly reduced hippocampal beta-amyloid deposition in 
       5×FAD mice and lowered astrocyte and microglia activation in both 5×FAD and WT 
       mice. Using transcriptomic and proteomic sequencing, we identified Plxna1 and 
       Wdfy1 as putative effectors at the transcript and protein level in WT and 5×FAD 
       mice, respectively. These data indicate that lower miR-29a levels mitigate 
       cognitive decline, making miR-29a and its target genes worth further evaluation 
       as targets to mitigate Alzheimer's disease (AD).",PMC11087195,Molecular neurobiology,8900963

37845675,"Cellular signaling modulated by miRNA-3652 in ovarian cancer: unveiling 
       mechanistic pathways for future therapeutic strategies.",10.1186/s12964-023-01330-x,"MicroRNAs (miRNAs) are small non-coding RNA molecules that play pivotal roles in 
       regulating gene expression and have been implicated in the pathogenesis of 
       numerous cancers. miRNA-3652, though relatively less explored, has recently 
       emerged as a potential key player in ovarian cancer's molecular landscape. This 
       review aims to delineate the functional significance and tumor progression role 
       of miRNA-3652 in ovarian cancer, shedding light on its potential as both a 
       diagnostic biomarker and therapeutic target. A comprehensive literature search 
       was carried out using established databases, the focus was on articles that 
       reported the role of miRNA-3652 in ovarian cancer, encompassing mechanistic 
       insights, functional studies, and its association with clinical outcomes. This 
       updated review highlighted that miRNA-3652 is intricately involved in ovarian 
       cancer cell proliferation, migration, and invasion, its dysregulation was linked 
       to altered expression of critical genes involved in tumor growth and metastasis; 
       furthermore, miRNA-3652 expression levels were found to correlate with clinical 
       stages, prognosis, and response to therapy in ovarian cancer patients. miRNA-3652 
       holds significant promise as a vital molecular player in ovarian cancer's 
       pathophysiology. Its functional role and impact on tumor progression make it a 
       potential candidate for diagnostic and therapeutic applications in ovarian 
       cancer. Given the pivotal role of miRNA-3652 in ovarian cancer, future studies 
       should emphasize in-depth mechanistic explorations, utilizing advanced genomic 
       and proteomic tools. Collaboration between basic scientists and clinicians will 
       be vital to translating these findings into innovative diagnostic and therapeutic 
       strategies, ultimately benefiting ovarian cancer patients. Video Abstract.",PMC10577948,Cell communication and signaling : CCS,101170464

37773316,"Age-Dependent Regulation of Dendritic Spine Density and Protein Expression in 
       Mir324 KO Mice.",10.1007/s12031-023-02157-4,"Dendritic spines are small, dynamic protrusions along the dendrite that comprise 
       more than 90% of excitatory connections in the brain, making them essential sites 
       for neuronal communication. These synaptic sites change throughout the process of 
       development, reducing in density and shifting morphology as synapses are refined. 
       One important class of dendritic spine regulators is microRNA (miRNA), 
       small-noncoding RNAs that post-transcriptionally regulate gene expression. 
       Several studies suggest that miRNA-324-5p regulates dendritic spine formation. In 
       addition, we have previously shown that miR-324-5p plays a role in seizure and 
       long-term potentiation, both of which involve dendritic spine changes. In this 
       study, we aimed to characterize the role of miRNA-324-5p in developmental spine 
       regulation by assessing the effect of Mir324 knockout (KO) on dendritic spine 
       density and expression of a subset of dendritic proteins at select developmental 
       time points. We show that miR-324-5p expression is developmentally regulated and 
       peaks at 4 weeks of age. We demonstrate that loss of miR-324-5p expression leads 
       to differential changes in both target protein expression and spine density at 
       different time points during development, disrupting the pattern of spine density 
       changes and leading to a premature loss of dendritic spines in KO mice, which is 
       compensated later. Our findings indicate that miR-324-5p plays a role in synaptic 
       refinement across development. Additionally, our data illustrate the importance 
       of context in the study of miRNA, as regulation by and/or of miRNA can vary 
       dramatically across development and in disease.",PMC10793736,Journal of molecular neuroscience : MN,9002991

37645711,"Lowering hippocampal miR-29a expression slows cognitive decline and reduces 
       beta-amyloid deposition in 5xFAD mice.",10.21203/rs.3.rs-3235257/v1,"microRNA-29a (miR-29a) increases with age in humans and mice, and, in the brain, 
       it has a role in neuronal maturation and response to inflammation. We previously 
       associated higher miR-29a levels in human brain with faster antemortem cognitive 
       decline, suggesting that lowering miR-29a levels could ameliorate memory 
       impairment in the 5xFAD AD mouse model. To test this hypothesis, we generated an 
       adeno-associated virus (AAV) expressing GFP and a miR-29a ""sponge"" or empty 
       vector. We found that the AAV expressing miR-29a sponge functionally reduced 
       miR-29a levels, and improved measures of memory in the Morris water maze and fear 
       condition paradigms when sponge delivered to hippocampi of 5XFAD and WT mice. 
       miR-29a sponge expression significantly reduced hippocampal beta-amyloid 
       deposition in 5XFAD mice and lowered astrocyte and microglia activation in both 
       5XFAD and WT mice. Using transcriptomic and proteomic sequencing, we identified 
       Plxna1 and Wdfy1 as putative effectors at the transcript and protein level in WT 
       and 5XFAD mice, respectively. These data indicate that miR-29a promotes AD-like 
       neuropathology and negatively regulates cognition, making it and its target genes 
       attractive therapeutic targets for the treatment of neurodegenerative disease.",PMC10462195,Research square,101768035

37609225,"Age-dependent regulation of dendritic spine density and protein expression in 
       Mir324 KO mice.",10.21203/rs.3.rs-3221779/v1,"Dendritic spines are small, dynamic protrusions along the dendrite that comprise 
       more than 90% of excitatory connections in the brain, making them essential sites 
       for neuronal communication. These synaptic sites change throughout the process of 
       development, reducing in density and shifting morphology as synapses are refined. 
       One important class of dendritic spine regulators is microRNA (miRNA), small 
       noncoding RNAs that post-transcriptionally regulate gene expression. Several 
       studies suggest that miRNA-324-5p regulates dendritic spine formation. In 
       addition, we have previously shown that miR-324-5p plays a role in seizure and 
       long-term potentiation, both of which involve dendritic spine changes. In this 
       study, we aimed to characterize the role of miRNA-324-5p in developmental spine 
       regulation by assessing the effect of Mir324 knockout (KO) on dendritic spine 
       density and expression of a subset of dendritic proteins at select developmental 
       time points. We show that miR-324-5p expression is developmentally regulated and 
       peaks at four weeks of age. We demonstrate that loss of miR-324-5p expression 
       leads to differential changes in both target protein expression and spine density 
       at different time points during development, disrupting the pattern of spine 
       density changes and leading to a premature loss of dendritic spines in KO mice, 
       which is compensated later. Our findings indicate that miR-324-5p plays a role in 
       synaptic refinement across development. Additionally, our data illustrate the 
       importance of context in the study of miRNA, as regulation by and/or of miRNA can 
       vary dramatically across development and in disease.",PMC10441466,Research square,101768035

37441602,"Extracellular vesicles improve GABAergic transmission in Huntington's disease 
       iPSC-derived neurons.",10.7150/thno.81981,"Background: Extracellular vesicles (EVs) carry bioactive molecules associated 
       with various biological processes, including miRNAs. In both Huntington's disease 
       (HD) models and human samples, altered expression of miRNAs involved in synapse 
       regulation was reported. Recently, the use of EV cargo to reverse phenotypic 
       alterations in disease models with synaptopathy as the end result of the 
       pathophysiological cascade has become an interesting possibility. Methods: Here, 
       we assessed the contribution of EVs to GABAergic synaptic alterations using a 
       human HD model and studied the miRNA content of isolated EVs. Results: After 
       differentiating human induced pluripotent stem cells into electrophysiologically 
       active striatal-like GABAergic neurons, we found that HD-derived neurons 
       displayed reduced density of inhibitory synapse markers and GABA 
       receptor-mediated ionotropic signaling. Treatment with EVs secreted by control 
       (CTR) fibroblasts reversed the deficits in GABAergic synaptic transmission and 
       increased the density of inhibitory synapses in HD-derived neuron cultures, while 
       EVs from HD-derived fibroblasts had the opposite effects on CTR-derived neurons. 
       Moreover, analysis of miRNAs from purified EVs identified a set of differentially 
       expressed miRNAs between manifest HD, premanifest, and CTR lines with predicted 
       synaptic targets. Conclusion: The EV-mediated reversal of the abnormal GABAergic 
       phenotype in HD-derived neurons reinforces the potential role of EV-miRNAs on 
       synapse regulation.",PMC10334823,Theranostics,101552395

37402449,"MiR-188-5p regulates the proliferation and differentiation of goat skeletal 
       muscle satellite cells by targeting calcium/calmodulin dependent protein kinase 
       II beta.",10.5713/ab.23.0085,"OBJECTIVE: The aim of this study was to reveal the role and regulatory mechanism 
       of miR-188-5p in the proliferation and differentiation of goat muscle satellite 
       cells. METHODS: Goat skeletal muscle satellite cells isolated in the 
       pre-laboratory were used as the test material. First, the expression of 
       miR-188-5p in goat muscle tissues at different developmental stages was detected 
       by quantitative reverse transcription polymerase chain reaction (qRT-PCR). In 
       addition, miR-188-5p was transfected into goat skeletal muscle satellite cells by 
       constructing mimics and inhibitors of miR-188-5p, respectively. The changes of 
       differentiation marker gene expression were detected by qPCR method. RESULTS: It 
       was highly expressed in adult goat latissimus dorsi and leg muscles, goat fetal 
       skeletal muscle, and at the differentiation stage of muscle satellite cells. 
       Overexpression and interference of miR-188-5p showed that miR-188-5p inhibited 
       the proliferation and promoted the differentiation of goat muscle satellite 
       cells. Target gene prediction and dual luciferase assays showed that miR-188-5p 
       could target the 3'untranslated region of the calcium/calmodulin dependent 
       protein kinase II beta (CAMK2B) gene and inhibit luciferase activity. Further 
       functional studies revealed that CAMK2B promoted the proliferation and inhibited 
       the differentiation of goat muscle satellite cells, whereas si-CAMK2B restored 
       the function of miR-188-5p inhibitor. CONCLUSION: These results suggest that 
       miR-188-5p inhibits the proliferation and promotes the differentiation of goat 
       muscle satellite cells by targeting CAMK2B. This study will provide a theoretical 
       reference for future studies on the molecular mechanisms of skeletal muscle 
       development in goats.",PMC10623032,Animal bioscience,101774366

37391839,"Electroacupuncture protective effects after cerebral ischemia are mediated 
       through miR-219a inhibition.",10.1186/s40659-023-00448-z,"BACKGROUND: Electroacupuncture (EA) is a complementary and alternative therapy 
       which has shown protective effects on vascular cognitive impairment (VCI). 
       However, the underlying mechanisms are not entirely understood. METHODS: Rat 
       models of VCI were established with cerebral ischemia using occlusion of the 
       middle cerebral artery or bilateral common carotid artery. The brain structure 
       and function imaging were measured through animal MRI. miRNA expression was 
       detected by chip and qPCR. Synaptic functional plasticity was detected using 
       electrophysiological techniques. RESULTS: This study demonstrated the enhancement 
       of Regional Homogeneity (ReHo) activity of blood oxygen level-dependent (BOLD) 
       signal in the entorhinal cortical (EC) and hippocampus (HIP) in response to EA 
       treatment. miR-219a was selected and confirmed to be elevated in HIP and EC in 
       VCI but decreased after EA. N-methyl-D-aspartic acid receptor1 (NMDAR1) was 
       identified as the target gene of miR-219a. miR-219a regulated NMDAR-mediated 
       autaptic currents, spontaneous excitatory postsynaptic currents (sEPSC), and 
       long-term potentiation (LTP) of the EC-HIP CA1 circuit influencing synaptic 
       plasticity. EA was able to inhibit miR-219a, enhancing synaptic plasticity of the 
       EC-HIP CA1 circuit and increasing expression of NMDAR1 while promoting the 
       phosphorylation of downstream calcium/calmodulin-dependent protein kinase II 
       (CaMKII), improving overall learning and memory in VCI rat models. CONCLUSION: 
       Inhibition of miR-219a ameliorates VCI by regulating NMDAR-mediated synaptic 
       plasticity in animal models of cerebral ischemia.",PMC10311837,Biological research,9308271

36961552,MicroRNA‑124: an emerging therapeutic target in central nervous system disorders.,10.1007/s00221-022-06524-2,"The central nervous system (CNS) consists of neuron and non-neuron cells 
       including neural stem/precursor cells (NSPCs), neuroblasts, glia cells (mainly 
       astrocyte, oligodendroglia and microglia), which thereby form a precise and 
       complicated network and exert diverse functions through interactions of numerous 
       bioactive ingredients. MicroRNAs (miRNAs), with small size approximately  ~ 21nt 
       and as well-documented post-transcriptional key regulators of gene expression, 
       are a cluster of evolutionarily conserved endogenous non-coding RNAs. More than 
       2000 different miRNAs has been discovered till now. MicroRNA-124(miR-124), the 
       most brain-rich microRNA, has been validated to possess important functions in 
       the central nervous system, including neural stem cell proliferation and 
       differentiation, cell fate determination, neuron migration, synapse plasticity 
       and cognition, cell apoptosis etc. According to recent studies, herein, we 
       provide a review of this conversant miR-124 to further understand the potential 
       functions and therapeutic and clinical value in brain diseases.",PMC10129929,Experimental brain research,43312

36941055,"MicroRNAs in tear fluids predict underlying molecular changes associated with 
       Alzheimer's disease.",10.26508/lsa.202201757,"Extracellular circulating microRNAs (miRNAs) have been discussed as potential 
       biomarkers for Alzheimer's disease (AD) diagnosis. As the retina is a part of the 
       CNS, we hypothesize that miRNAs expression levels in the brain, particularly 
       neocortex-hippocampus, eye tissues, and tear fluids are similar at different 
       stages of AD progression. Ten miRNA candidates were systematically investigated 
       in transgenic APP-PS1 mice, noncarrier siblings, and C57BL/6J wild-type controls 
       at young and old ages. Relative expression levels of tested miRNAs revealed a 
       similar pattern in both APP-PS1 mice and noncarrier siblings when compared with 
       age- and sex-matched wild-type controls. However, the differences seen in 
       expression levels between APP-PS1 mice and noncarrier siblings could possibly 
       have resulted from underlying molecular etiology of AD. Importantly, miRNAs 
       associated with amyloid beta (Aβ) production (-101a, -15a, and -342) and 
       proinflammation (-125b, -146a, and -34a) showed significant up-regulations in the 
       tear fluids with disease progression, as tracked by cortical Aβ load and reactive 
       astrogliosis. Overall, for the first time, the translational potential of 
       up-regulated tear fluid miRNAs associated with AD pathogenesis was 
       comprehensively demonstrated.",PMC10027899,Life science alliance,101728869

36937659,"Post-stroke cognitive impairment and synaptic plasticity: A review about the 
       mechanisms and Chinese herbal drugs strategies.",10.3389/fnins.2023.1123817,"Post-stroke cognitive impairment, is a major complication of stroke, 
       characterized by cognitive dysfunction, which directly affects the quality of 
       life. Post-stroke cognitive impairment highlights the causal relationship between 
       stroke and cognitive impairment. The pathological damage of stroke, including the 
       increased release of excitatory amino acids, oxidative stress, inflammatory 
       responses, apoptosis, changed neurotrophic factor levels and gene expression, 
       influence synaptic plasticity. Synaptic plasticity refers to the 
       activity-dependent changes in the strength of synaptic connections and efficiency 
       of synaptic transmission at pre-existing synapses and can be divided into 
       structural synaptic plasticity and functional synaptic plasticity. Changes in 
       synaptic plasticity have been proven to play important roles in the occurrence 
       and treatment of post-stroke cognitive impairment. Evidence has indicated that 
       Chinese herbal drugs have effect of treating post-stroke cognitive impairment. In 
       this review, we overview the influence of pathological damage of stroke on 
       synaptic plasticity, analyze the changes of synaptic plasticity in post-stroke 
       cognitive impairment, and summarize the commonly used Chinese herbal drugs whose 
       active ingredient or extracts can regulate synaptic plasticity. This review will 
       summarize the relationship between post-stroke cognitive impairment and synaptic 
       plasticity, provide new ideas for future exploration of the mechanism of 
       post-stroke cognitive impairment, compile evidence of applying Chinese herbal 
       drugs to treat post-stroke cognitive impairment and lay a foundation for the 
       development of novel formulas for treating post-stroke cognitive impairment.",PMC10014821,Frontiers in neuroscience,101478481

36649268,miR-23a-3p and miR-181a-5p modulate SNAP-25 expression.,10.1371/journal.pone.0279961,"SNAP-25 protein is a key protein of the SNARE complex that is involved in 
       synaptic vesicles fusion with plasma membranes and neurotransmitter release, 
       playing a fundamental role in neural plasticity. Recently the concentration of 
       three specific miRNAs-miR-27b-3p, miR-181a-5p and miR-23a-3p -was found to be 
       associated with a specific SNAP-25 polymorphism (rs363050). in silico analysis 
       showed that all the three miRNAs target SNAP-25, but the effect of the 
       interaction between these miRNAs and the 3'UTR of SNAP-25 mRNA is currently 
       unknown. For this reason, we verified in vitro whether miR-27b-3p, miR-181a-5p 
       and miR-23a-3p modulate SNAP-25 gene and protein expression. Initial experiments 
       using miRNAs-co-transfected Vero cells and SNAP-25 3'UTR luciferase reporter 
       plasmids showed that miR-181a-5p (p≤0.01) and miR-23a-3p (p<0.05), but not 
       miR-27b-3p, modulate the luciferase signal, indicating that these two miRNAs bind 
       the SNAP-25 3'UTR. Results obtained using human oligodendroglial cell line 
       (MO3.13) transfected with miR-181a-5p or miR-27b-3p confirmed that miR-181a-5p 
       and miR-23a-3p regulate SNAP-25 gene and protein expression. Interestingly, the 
       two miRNAs modulate in an opposite way SNAP-25, as miR-181a-5p significantly 
       increases (p<0.0005), whereas miR-23a-3p decreases (p<0.0005) its expression. 
       These results for the first time describe the ability of miR-181a-5p and 
       miR-23a-3p to modulate SNAP-25 expression, suggesting their possible use as 
       biomarkers or as therapeutical targets for diseases in which SNAP-25 expression 
       is altered.",PMC9844927,PloS one,101285081

36639069,"An insight into the sprawling microverse of microRNAs in depression 
       pathophysiology and treatment response.",10.1016/j.neubiorev.2023.105040,"Stress-related neuropathologies are pivotal in developing major depressive 
       disorder (MDD) and are often governed by gene-regulatory changes. Being a 
       stress-responsive gene-regulatory factor, microRNAs (miRNAs) have tremendous 
       biomolecular potential to define an altered gene-regulatory landscape in the MDD 
       brain. MiRNAs' regulatory roles in the MDD brain are closely aligned with changes 
       in plasticity, neurogenesis, and stress-axis functions. MiRNAs act at the 
       epigenetic interface between stress-induced environmental stimuli and cellular 
       pathologies by triggering large-scale gene expression changes in a highly 
       coordinated fashion. The parallel changes in peripheral circulation may provide 
       an excellent opportunity for miRNA to devise more effective treatment strategies 
       and help explore their potential as biomarkers in treatment response. This review 
       discusses the role of miRNAs as epigenetic modifiers in the etiopathogenesis of 
       MDD. Concurrently, key research is highlighted to show the progress in using 
       miRNAs as predictive biomarkers for treatment response.",PMC9974865,Neuroscience and biobehavioral reviews,7806090

36613744,"The Expression of miRNAs Involved in Long-Term Memory Formation in the CNS of the 
       Mollusk Helix lucorum.",10.3390/ijms24010301,"Mollusks are unique animals with a relatively simple central nervous system (CNS) 
       containing giant neurons with identified functions. With such simple CNS, 
       mollusks yet display sufficiently complex behavior, thus ideal for various 
       studies of behavioral processes, including long-term memory (LTM) formation. For 
       our research, we use the formation of the fear avoidance reflex in the 
       terrestrial mollusk Helix lucorum as a learning model. We have shown previously 
       that LTM formation in Helix requires epigenetic modifications of histones leading 
       to both activation and inactivation of the specific genes. It is known that 
       microRNAs (miRNAs) negatively regulate the expression of genes; however, the role 
       of miRNAs in behavioral regulation has been poorly investigated. Currently, there 
       is no miRNAs sequencing data being published on Helix lucorum, which makes it 
       impossible to investigate the role of miRNAs in the memory formation of this 
       mollusk. In this study, we have performed sequencing and comparative 
       bioinformatics analysis of the miRNAs from the CNS of Helix lucorum. We have 
       identified 95 different microRNAs, including microRNAs belonging to the MIR-9, 
       MIR-10, MIR-22, MIR-124, MIR-137, and MIR-153 families, known to be involved in 
       various CNS processes of vertebrates and other species, particularly, in the fear 
       behavior and LTM. We have shown that in the CNS of Helix lucorum MIR-10 family 
       (26 miRNAs) is the most representative one, including Hlu-Mir-10-S5-5p and 
       Hlu-Mir-10-S9-5p as top hits. Moreover, we have shown the involvement of the 
       MIR-10 family in LTM formation in Helix. The expression of 17 representatives of 
       MIR-10 differentially changes during different periods of LTM consolidation in 
       the CNS of Helix. In addition, using comparative analysis of microRNA expression 
       upon learning in normal snails and snails with deficient learning abilities with 
       dysfunction of the serotonergic system, we identified a number of microRNAs from 
       several families, including MIR-10, which expression changes only in normal 
       animals. The obtained data can be used for further fundamental and applied 
       behavioral research.",PMC9820140,International journal of molecular sciences,101092791

36430488,"Cocaine and Its Abstinence Condition Modulate Striatal and Hippocampal Wnt 
       Signaling in a Male Rat Model of Drug Self-Administration.",10.3390/ijms232214011,"Recent years have provided more and more evidence confirming the important role 
       of Wnt/β-catenin signaling in the pathophysiology of mental illnesses, including 
       cocaine use disorder. High relapse rates, which is a hallmark of drug addiction, 
       prompt the study of changes in Wnt signaling elements (Wnt5a, Wnt7b, and Ctnnb1) 
       in the motivational aspects of cocaine use and early drug-free period (3 days 
       after the last exposure to cocaine). For this purpose, an animal model of 
       intravenous cocaine self-administration and two types of drug-free period 
