arxivId,Title,Year,Semantic Scholar ID,URL
,"Comprehensive transcriptome analysis of neocortical layers in humans, chimpanzees and macaques",2017,69b1e2f7ad35593e5aa3e971a30c4b9facb9bd90,https://www.semanticscholar.org/paper/69b1e2f7ad35593e5aa3e971a30c4b9facb9bd90
,The road to restoring neural circuits for the treatment of Alzheimer's disease,2016,9e25384fef7a1e87bd206f4071f03b75eb515c8c,https://www.semanticscholar.org/paper/9e25384fef7a1e87bd206f4071f03b75eb515c8c
,BIANCA (Brain Intensity AbNormality Classification Algorithm): A new tool for automated segmentation of white matter hyperintensities,2016,eb3d7a118775ac7c8a4bd59d6ecdb3c4fe40bc23,https://www.semanticscholar.org/paper/eb3d7a118775ac7c8a4bd59d6ecdb3c4fe40bc23
,Neuronal subtypes and diversity revealed by single-nucleus RNA sequencing of the human brain,2016,90340cd554c743cdf0eb10b35549adf9b7fb8409,https://www.semanticscholar.org/paper/90340cd554c743cdf0eb10b35549adf9b7fb8409
,A transcriptional signature of Alzheimer’s disease is associated with a metastable subproteome at risk for aggregation,2016,e1d95715c66717596e4286a5aa4b3b75bb4ba5e0,https://www.semanticscholar.org/paper/e1d95715c66717596e4286a5aa4b3b75bb4ba5e0
,The Cellular Phase of Alzheimer’s Disease,2016,201c809ca92993c27d277349aac1fac1f0009eec,https://www.semanticscholar.org/paper/201c809ca92993c27d277349aac1fac1f0009eec
,Lingo-1: a novel target in therapy for Alzheimer's disease?,2016,dd3710b1a6a3fbec7e7dc75cefdfb980fb05f190,https://www.semanticscholar.org/paper/dd3710b1a6a3fbec7e7dc75cefdfb980fb05f190
,GOsummaries: an R Package for Visual Functional Annotation of Experimental Data,2015,6c409b4f947897ea2c13776d6ef9ed9b8ee00255,https://www.semanticscholar.org/paper/6c409b4f947897ea2c13776d6ef9ed9b8ee00255
,The biology of proteostasis in aging and disease.,2015,da0a477baa996d58ca08ef327a994178c9d58fc0,https://www.semanticscholar.org/paper/da0a477baa996d58ca08ef327a994178c9d58fc0
,White Matter Degeneration in Atypical Alzheimer Disease.,2015,9638e46b2e625727a384adb79eb35e06811e47f8,https://www.semanticscholar.org/paper/9638e46b2e625727a384adb79eb35e06811e47f8
,Highly Parallel Genome-wide Expression Profiling of Individual Cells Using Nanoliter Droplets,2015,9227690267ab90da9a0af109e170537ce843cd5d,https://www.semanticscholar.org/paper/9227690267ab90da9a0af109e170537ce843cd5d
,Neuroinflammation in Alzheimer's disease,2015,05b909ab2fc627f66b747cb88b77010b6d3ceaeb,https://www.semanticscholar.org/paper/05b909ab2fc627f66b747cb88b77010b6d3ceaeb
,Conserved epigenomic signals in mice and humans reveal immune basis of Alzheimer’s disease,2015,2eaa4a95dedc98ccbd0875efb5661bc82ccdb9a7,https://www.semanticscholar.org/paper/2eaa4a95dedc98ccbd0875efb5661bc82ccdb9a7
,limma powers differential expression analyses for RNA-sequencing and microarray studies,2015,54566d9fdfad503f98c25a394ec50e1bb625b532,https://www.semanticscholar.org/paper/54566d9fdfad503f98c25a394ec50e1bb625b532
,Alzheimer’s Disease Risk Genes and Mechanisms of Disease Pathogenesis,2015,4e27a0b3f3002c4115dcd30501fbd5001943b650,https://www.semanticscholar.org/paper/4e27a0b3f3002c4115dcd30501fbd5001943b650
,In vivo interrogation of gene function in the mammalian brain using CRISPR-Cas9,2014,71c32f87b7f51d76ee9b8161809683debe1ecad3,https://www.semanticscholar.org/paper/71c32f87b7f51d76ee9b8161809683debe1ecad3
,Genes and pathways underlying regional and cell type changes in Alzheimer's disease,2013,7418e866c4fa80c809b4c3fc9ee0ecc811fd5925,https://www.semanticscholar.org/paper/7418e866c4fa80c809b4c3fc9ee0ecc811fd5925
,Integrated Systems Approach Identifies Genetic Nodes and Networks in Late-Onset Alzheimer’s Disease,2013,b8fe1ad88938f76cbd72d4c4751927a21a542f0a,https://www.semanticscholar.org/paper/b8fe1ad88938f76cbd72d4c4751927a21a542f0a
,Erbin Is Required for Myelination in Regenerated Axons after Injury,2012,727e2241d88e8427790e17fb808b58cfab9bc7e9,https://www.semanticscholar.org/paper/727e2241d88e8427790e17fb808b58cfab9bc7e9
,Alzheimer’s Disease: The Challenge of the Second Century,2011,16c546a8d31c35eb2604a591d9825aaddf80fd82,https://www.semanticscholar.org/paper/16c546a8d31c35eb2604a591d9825aaddf80fd82
,Bex1 is involved in the regeneration of axons after injury,2010,44283ea9e2f48aefef72a39127922a1c20f94aa2,https://www.semanticscholar.org/paper/44283ea9e2f48aefef72a39127922a1c20f94aa2
,Concerted changes in transcripts in the prefrontal cortex precede neuropathology in Alzheimer's disease.,2010,9ad16aa6b496af7b139b16fb715aff071fd6850a,https://www.semanticscholar.org/paper/9ad16aa6b496af7b139b16fb715aff071fd6850a
,Neural mechanisms of ageing and cognitive decline,2010,a19204eb07fad92d7cad4384ad1718389537de4e,https://www.semanticscholar.org/paper/a19204eb07fad92d7cad4384ad1718389537de4e
,"Early endosome localization and activity of RasGEF1b, a toll-like receptor-inducible Ras guanine-nucleotide exchange factor",2010,99bf495d063a9fe95f5a4378753ca48230414057,https://www.semanticscholar.org/paper/99bf495d063a9fe95f5a4378753ca48230414057
0803.0476,Fast unfolding of communities in large networks,2008,274a4b1b7ef7811c5cbf9a2127b7dbd21244122a,https://www.semanticscholar.org/paper/274a4b1b7ef7811c5cbf9a2127b7dbd21244122a
,Adapting Proteostasis for Disease Intervention,2008,bfc709e5367fe964cc3618f22763acef4a5fc864,https://www.semanticscholar.org/paper/bfc709e5367fe964cc3618f22763acef4a5fc864
,Self- and Super-organizing Maps in R: The kohonen Package,2007,d87cc62dd66e49f7285eb118ce079b990fe43c97,https://www.semanticscholar.org/paper/d87cc62dd66e49f7285eb118ce079b990fe43c97
,Protective and therapeutic role for αB-crystallin in autoimmune demyelination,2007,22aacc3949f94bd031c2d5eb4ec0f89c35e8e324,https://www.semanticscholar.org/paper/22aacc3949f94bd031c2d5eb4ec0f89c35e8e324
,Clusterin enhances proliferation of primary astrocytes through extracellular signal-regulated kinase activation,2006,28aa9f7d8bcd7d87a7a7eb214341b6ee83f8e6fd,https://www.semanticscholar.org/paper/28aa9f7d8bcd7d87a7a7eb214341b6ee83f8e6fd
,Decision Rules Guiding the Clinical Diagnosis of Alzheimer’s Disease in Two Community-Based Cohort Studies Compared to Standard Practice in a Clinic-Based Cohort Study,2006,bfd1b151f975d73103e5e4c38c0793e182426f2e,https://www.semanticscholar.org/paper/bfd1b151f975d73103e5e4c38c0793e182426f2e
,Neuropathology of older persons without cognitive impairment from two community-based studies,2006,39f31aeb025fcfb49f1dc15ab4e34507e597ffb7,https://www.semanticscholar.org/paper/39f31aeb025fcfb49f1dc15ab4e34507e597ffb7
,LINGO-1 negatively regulates myelination by oligodendrocytes,2005,65861f205f61b03c23e36353105698b02f8dbf0a,https://www.semanticscholar.org/paper/65861f205f61b03c23e36353105698b02f8dbf0a
,Neurofibrillary tangles mediate the association of amyloid load with clinical Alzheimer disease and level of cognitive function.,2004,c61c6f89635e4c70c15bd88935f48f43140c2baa,https://www.semanticscholar.org/paper/c61c6f89635e4c70c15bd88935f48f43140c2baa
,"Apolipoprotein E ε4 allele, AD pathology, and the clinical expression of Alzheimer’s disease",2003,bb04cb4d270fdeaa510bd30cc5194c3cdb7c6e89,https://www.semanticscholar.org/paper/bb04cb4d270fdeaa510bd30cc5194c3cdb7c6e89
,Natural history of mild cognitive impairment in older persons,2002,83d096275defc0400ab2c11929c22c7291c479ed,https://www.semanticscholar.org/paper/83d096275defc0400ab2c11929c22c7291c479ed
,The self-organizing map,1990,03c4edfb06cfa0b1d58db18e40d3931196cda750,https://www.semanticscholar.org/paper/03c4edfb06cfa0b1d58db18e40d3931196cda750
,Alzheimer's disease,2015,60c9f77e78450566d54faa6f60f55f9b694002f2,https://www.semanticscholar.org/paper/60c9f77e78450566d54faa6f60f55f9b694002f2
,Alzheimer's disease.,2011,40737e336eb476d224a305b87fefc6bac76c3573,https://www.semanticscholar.org/paper/40737e336eb476d224a305b87fefc6bac76c3573
,The Amyloid Hypothesis of Alzheimer ’ s Disease : Progress and Problems on the Road to Therapeutics,2009,a5b742b5a09aae2d5ef53e7129174715dd9e1226,https://www.semanticscholar.org/paper/a5b742b5a09aae2d5ef53e7129174715dd9e1226
,Neuropathological stageing of Alzheimer-related changes,2004,f4fecb569b79bedea4bc1a5cd96d0bf3efc68e7f,https://www.semanticscholar.org/paper/f4fecb569b79bedea4bc1a5cd96d0bf3efc68e7f
,Spatial registration and normalization of images,1995,8f0556791ef80a5146f489c799e85fb2ac46d1bd,https://www.semanticscholar.org/paper/8f0556791ef80a5146f489c799e85fb2ac46d1bd
,Supplementary Information Structural Basis for Cell Surface Patterning through Netring-ngl Interactions,,521bd33b3435bccf500a493e1460c3e08b45839f,https://www.semanticscholar.org/paper/521bd33b3435bccf500a493e1460c3e08b45839f
